Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000
1096,04/01/23 06:27:10,51,0.0,160.2,306.526,117.327,120.834,120.882,117.213,116.497,114.075,107.198,103.244,95.042,86.189,80.365,75.349,73.266,68.571,66.857,71.424,152.27,70.986,69.038,66.606,63.357
1097,04/01/23 06:27:35,51,45.0,19.8,306.51,112.827,116.497,116.844,112.448,112.274,109.934,103.519,99.564,91.795,83.202,77.132,73.099,70.382,66.002,65.058,69.084,71.721,69.132,66.479,64.309,61.409
1098,04/01/23 06:27:53,51,45.0,160.2,306.501,118.489,121.593,122.105,118.171,117.784,115.192,108.144,104.389,95.636,87.51,81.134,76.545,74.043,69.53,67.998,71.679,124.382,71.424,68.567,66.56,64.125
1100,04/01/23 06:28:16,51,90.0,19.8,306.491,114.527,117.784,118.028,113.638,113.366,110.703,103.87,100.501,92.082,84.142,78.152,73.798,70.341,66.483,65.196,69.821,72.648,68.969,67.289,64.851,61.589
1101,04/01/23 06:28:34,51,90.0,160.2,306.485,116.561,120.099,119.97,116.644,116.258,113.496,107.151,104.317,94.363,85.476,79.985,75.24,73.174,68.247,66.944,71.067,77.132,70.902,68.44,66.46,63.416
1103,04/01/23 06:28:57,51,135.0,19.8,306.48,114.217,118.056,118.651,113.878,113.488,110.953,104.067,101.886,92.034,84.309,78.402,73.613,70.824,66.722,65.597,68.733,100.981,68.954,66.723,64.789,61.836
1104,04/01/23 06:29:15,51,135.0,160.2,306.474,118.194,121.594,122.178,118.178,117.684,114.911,107.814,103.929,95.989,87.49,81.205,76.602,73.885,69.833,68.418,72.511,74.336,71.401,69.54,67.395,64.3
1107,04/01/23 06:31:08,51,0.0,19.8,306.44,112.951,115.894,116.72,113.14,113.162,109.434,103.117,98.463,90.563,82.646,76.81,71.91,69.604,65.761,64.585,68.29,71.029,69.069,66.291,64.738,61.216
1108,04/01/23 06:31:26,51,0.0,90.0,306.437,47.916,48.769,49.925,47.585,48.157,47.33,43.481,40.919,36.858,33.145,31.26,28.113,27.062,24.242,24.968,30.538,36.607,33.733,32.316,31.045,25.914
1109,04/01/23 06:31:44,51,0.0,160.2,306.433,118.472,121.063,121.66,118.067,117.874,113.843,107.721,102.949,94.754,87.28,81.027,74.754,72.909,68.904,67.514,71.399,153.433,71.028,68.933,66.908,64.432
1110,04/01/23 06:32:07,51,45.0,19.8,306.424,112.647,115.241,115.801,112.469,112.653,109.804,103.011,98.495,90.401,83.077,77.21,71.876,69.519,65.2,63.347,68.341,70.545,67.695,66.207,64.879,61.852
1111,04/01/23 06:32:25,51,45.0,160.2,306.417,118.38,120.862,121.858,118.206,118.213,114.151,107.86,102.758,95.136,87.646,81.447,74.283,73.46,68.815,67.429,71.703,126.264,70.761,68.426,66.773,64.492
1113,04/01/23 06:32:48,51,90.0,19.8,306.408,114.992,117.486,117.802,113.803,114.522,110.417,104.366,100.209,91.635,84.477,77.971,72.623,70.402,66.781,64.4,68.32,72.564,68.916,66.76,65.484,62.142
1114,04/01/23 06:33:06,51,90.0,160.2,306.403,118.271,120.508,121.293,118.232,118.084,114.146,107.649,105.247,94.989,87.883,81.265,74.718,73.376,69.38,67.17,71.648,76.307,71.135,69.231,66.597,64.198
1116,04/01/23 06:33:30,51,135.0,19.8,306.397,113.404,116.116,116.928,112.976,113.223,109.517,103.128,99.982,90.16,82.935,77.349,71.523,69.726,66.069,64.039,67.784,103.49,68.801,66.613,64.859,61.606
1117,04/01/23 06:33:48,51,135.0,160.2,306.395,118.103,120.01,120.591,117.099,117.545,113.895,107.432,102.487,94.432,87.094,81.008,74.934,72.797,68.945,67.013,70.726,73.773,70.826,68.919,67.345,64.017
1120,04/01/23 06:35:40,51,0.0,19.8,306.384,114.388,117.826,118.284,114.106,114.015,111.326,104.233,100.59,92.568,85.352,78.211,74.127,70.913,68.265,66.058,69.68,71.23,69.752,67.012,65.604,62.252
1121,04/01/23 06:35:58,51,0.0,90.0,306.391,47.413,49.409,49.624,47.17,47.362,47.331,42.992,41.536,37.717,32.942,30.74,28.523,27.193,25.144,25.08,31.61,35.941,33.142,31.417,29.766,25.96
1122,04/01/23 06:36:16,51,0.0,160.2,306.394,117.558,120.649,121.702,118.201,117.671,114.375,107.864,103.532,95.318,87.522,80.608,75.692,73.431,69.137,67.836,71.76,161.182,70.932,68.632,66.688,63.772
1123,04/01/23 06:36:40,51,45.0,19.8,306.405,113.319,117.552,117.295,113.971,113.211,110.338,103.661,100.102,92.22,85.165,77.804,73.541,70.768,67.508,65.424,69.352,71.39,69.177,66.859,65.128,61.846
1124,04/01/23 06:36:59,51,45.0,160.2,306.411,119.207,122.984,122.989,119.146,119.186,115.2,108.292,105.425,96.887,88.494,81.426,76.359,74.021,70.761,68.92,72.89,123.584,71.177,69.222,67.296,64.237
1126,04/01/23 06:37:21,51,90.0,19.8,306.419,115.15,118.994,119.624,115.213,115.132,111.819,105.173,101.757,92.942,85.395,78.694,75.046,71.656,68.316,65.969,70.139,72.959,69.952,67.919,65.704,62.842
1127,04/01/23 06:37:39,51,90.0,160.2,306.423,117.594,120.686,120.783,117.766,116.818,113.837,107.108,104.936,95.025,86.903,80.92,75.81,73.597,70.134,67.378,71.762,78.487,71.11,68.404,67.018,64.081
1129,04/01/23 06:38:02,51,135.0,19.8,306.431,113.189,117.712,117.257,113.393,113.169,109.908,103.164,100.891,92.212,84.359,77.524,72.955,70.025,66.632,64.722,69.056,109.032,67.964,66.214,64.364,61.594
1130,04/01/23 06:38:20,51,135.0,160.2,306.438,117.847,121.743,121.739,118.292,117.668,114.572,107.405,103.549,94.972,87.169,81.247,76.731,73.46,70.226,68.305,72.573,73.787,71.554,69.13,67.193,64.553
1133,04/01/23 06:40:13,51,0.0,19.8,306.438,116.567,119.614,120.215,116.255,116.371,112.398,106.677,102.194,93.975,85.349,79.919,75.149,71.754,68.045,67.576,70.719,72.279,69.786,68.245,66.518,62.998
1134,04/01/23 06:40:31,51,0.0,90.0,306.438,49.241,50.474,51.228,48.723,48.498,47.664,44.241,41.994,37.143,33.166,31.605,28.315,27.473,25.421,26.835,32.247,36.062,34.522,32.948,30.157,26.227
1135,04/01/23 06:40:48,51,0.0,160.2,306.437,118.311,121.49,122.344,118.495,118.234,114.228,107.542,103.679,95.011,86.921,80.223,75.232,73.612,69.325,68.159,71.291,148.397,71.019,69.23,67.191,64.171
1136,04/01/23 06:41:12,51,45.0,19.8,306.433,115.201,118.199,118.882,115.001,114.964,111.244,104.928,101.252,92.387,85.412,78.389,74.18,71.428,67.371,66.665,70.733,72.173,69.646,67.944,65.594,62.283
1137,04/01/23 06:41:30,51,45.0,160.2,306.433,120.689,123.447,124.429,120.473,120.395,116.089,109.462,105.597,97.084,88.921,82.217,77.339,75.304,70.719,69.486,73.401,120.945,71.872,69.943,67.808,64.94
1139,04/01/23 06:41:53,51,90.0,19.8,306.434,115.079,118.69,119.03,114.66,114.811,111.356,104.778,100.908,92.554,85.375,78.328,73.597,71.014,67.069,66.416,70.393,72.704,69.84,68.299,65.877,62.426
1140,04/01/23 06:42:11,51,90.0,160.2,306.44,118.413,121.371,122.242,118.47,118.381,114.584,108.863,106.089,95.715,87.598,81.798,75.864,73.726,69.76,68.738,72.637,78.505,71.926,70.449,68.038,63.93
1142,04/01/23 06:42:34,51,135.0,19.8,306.446,114.13,117.042,117.76,113.557,113.793,109.464,103.487,100.566,91.199,83.357,77.332,72.788,69.759,66.099,65.633,69.065,102.553,68.713,67.047,64.757,61.15
1143,04/01/23 06:42:52,51,135.0,160.2,306.447,120.367,122.689,123.953,120.003,119.651,115.859,109.384,105.678,97.564,88.629,82.763,77.825,75.099,70.796,70.404,73.789,75.475,72.583,71.025,68.165,65.09
1146,04/01/23 06:44:47,51,0.0,19.8,306.467,116.288,120.373,120.268,116.998,117.029,113.059,106.418,102.157,94.016,86.736,79.494,75.292,72.217,69.034,67.484,70.935,73.317,70.503,68.46,66.164,62.199
1147,04/01/23 06:45:04,51,0.0,90.0,306.471,48.3,50.927,50.64,47.788,48.919,48.626,43.87,42.149,37.311,33.238,31.12,28.925,27.074,25.176,26.237,31.777,37.142,34.83,32.423,30.549,25.32
1148,04/01/23 06:45:21,51,0.0,160.2,306.469,119.08,122.179,121.749,118.866,118.785,114.889,107.902,104.412,95.406,87.485,81.018,76.287,73.467,69.663,68.155,72.425,159.802,72.425,69.066,67.47,63.946
1149,04/01/23 06:45:45,51,45.0,19.8,306.469,115.281,118.637,118.818,115.312,115.237,111.091,104.974,100.765,92.931,85.218,78.77,74.344,70.686,67.757,66.227,70.279,72.759,70.44,67.782,65.879,62.252
1150,04/01/23 06:46:03,51,45.0,160.2,306.471,121.367,124.569,124.574,121.493,121.206,117.094,110.077,107.211,97.499,89.535,82.378,77.455,75.446,71.422,69.908,73.639,124.139,73.096,69.965,68.283,65.206
1152,04/01/23 06:46:26,51,90.0,19.8,306.472,116.615,120.102,119.832,116.486,116.365,112.394,106.287,102.38,93.595,86.05,78.922,75.305,71.976,68.406,66.58,70.682,73.841,70.921,67.842,66.746,62.695
1153,04/01/23 06:46:44,51,90.0,160.2,306.469,119.766,122.77,122.621,119.509,119.794,115.518,109.301,107.179,96.6,88.623,81.894,77.08,74.517,70.894,68.644,72.885,80.297,72.659,69.946,68.233,64.969
1155,04/01/23 06:47:07,51,135.0,19.8,306.47,115.161,118.307,117.895,114.384,114.67,110.953,104.739,101.502,92.704,84.92,77.671,74.094,70.894,67.605,65.87,70.625,104.392,70.074,67.157,66.054,61.269
1156,04/01/23 06:47:25,51,135.0,160.2,306.467,120.689,124.238,123.906,121.315,121.384,116.717,110.888,105.836,97.989,89.47,83.532,78.011,75.474,71.768,70.13,74.219,75.885,73.464,70.975,68.441,65.267
1159,04/01/23 06:49:18,51,0.0,19.8,306.452,116.528,119.438,119.871,116.109,116.151,112.51,105.874,102.315,93.366,86.292,78.887,74.789,72.763,68.57,66.758,70.521,72.798,70.433,67.681,66.454,62.894
1160,04/01/23 06:49:36,51,0.0,90.0,306.45,49.25,50.347,50.875,48.625,48.894,48.339,44.117,41.304,37.489,33.749,31.762,29.397,27.46,26.107,25.445,32.357,36.756,34.549,32.55,31.701,25.801
1161,04/01/23 06:49:53,51,0.0,160.2,306.45,119.103,121.524,122.411,118.491,118.746,114.849,107.268,103.846,95.46,88.275,80.545,75.985,74.523,69.91,68.233,72.471,147.674,72.0,69.167,67.609,64.07
1162,04/01/23 06:50:17,51,45.0,19.8,306.446,116.489,119.029,119.872,116.21,116.184,112.661,106.262,102.025,94.217,86.401,79.966,74.718,72.506,68.387,66.657,70.851,73.495,71.246,68.492,66.458,63.521
1163,04/01/23 06:50:35,51,45.0,160.2,306.447,121.114,123.675,124.74,120.996,121.246,116.462,110.353,106.195,97.787,89.747,82.38,77.807,75.95,71.706,69.422,73.539,121.012,72.976,70.707,68.624,65.734
1165,04/01/23 06:50:58,51,90.0,19.8,306.454,117.629,120.631,121.375,117.533,117.124,113.723,106.869,102.987,94.56,86.403,79.405,75.465,73.07,68.381,67.194,71.443,74.647,70.86,68.3,67.184,63.347
1166,04/01/23 06:51:16,51,90.0,160.2,306.457,119.634,122.116,122.974,119.574,119.499,115.849,108.977,105.91,96.605,88.543,81.949,77.203,75.153,70.602,68.913,72.06,80.4,72.348,69.934,68.33,64.73
1168,04/01/23 06:51:39,51,135.0,19.8,306.458,115.958,119.096,119.234,115.426,115.48,111.691,105.989,101.706,93.262,85.674,78.283,74.477,71.891,68.079,66.109,70.931,104.904,70.05,68.842,66.133,62.524
1169,04/01/23 06:51:58,51,135.0,160.2,306.454,121.373,124.418,125.558,121.522,121.467,117.73,110.045,106.611,98.199,90.226,83.465,78.179,76.532,72.376,70.209,74.324,75.578,73.074,71.125,69.721,65.997
1172,04/01/23 06:53:51,51,0.0,19.8,306.479,116.975,119.77,120.618,116.498,116.145,113.755,106.535,102.819,94.618,86.668,80.713,75.186,72.34,67.981,66.949,71.007,72.611,70.704,68.503,66.666,62.904
1173,04/01/23 06:54:09,51,0.0,90.0,306.487,48.384,49.996,50.103,48.233,47.654,48.675,43.777,41.815,37.697,33.393,31.819,28.123,26.616,24.289,25.085,31.425,36.113,34.39,32.456,30.726,25.755
1174,04/01/23 06:54:27,51,0.0,160.2,306.493,118.903,122.336,122.433,118.893,118.521,116.04,108.153,104.657,95.672,88.448,81.535,75.925,73.533,69.429,68.153,72.474,151.34,71.778,69.747,67.354,64.187
1175,04/01/23 06:54:50,51,45.0,19.8,306.505,116.098,119.162,119.591,115.807,114.693,112.876,106.252,102.112,93.189,86.006,80.083,74.179,71.843,66.761,66.204,70.681,72.814,70.409,67.823,65.891,63.055
1176,04/01/23 06:55:08,51,45.0,160.2,306.51,121.01,123.956,124.703,121.012,120.384,118.295,110.583,106.362,98.181,90.052,83.546,78.131,75.056,70.879,69.746,73.754,120.07,73.369,70.464,68.971,65.832
1178,04/01/23 06:55:31,51,90.0,19.8,306.519,118.597,122.094,122.109,118.496,117.75,115.577,107.925,103.951,96.126,88.049,81.85,76.006,72.881,68.503,67.842,71.871,74.766,71.619,69.039,67.157,63.856
1179,04/01/23 06:55:49,51,90.0,160.2,306.525,120.998,123.914,124.145,121.227,120.598,117.982,110.244,108.651,97.946,90.275,84.207,77.523,75.169,70.57,69.092,73.077,81.32,73.213,70.885,68.553,65.534
1181,04/01/23 06:56:12,51,135.0,19.8,306.535,116.318,119.641,119.819,116.561,115.536,113.399,106.369,103.098,93.779,86.306,80.386,74.828,71.674,67.154,66.526,70.265,105.752,70.747,68.298,66.19,63.253
1182,04/01/23 06:56:30,51,135.0,160.2,306.545,122.565,125.243,125.905,122.176,122.064,118.93,111.849,108.495,99.755,91.281,85.584,78.823,76.586,71.773,71.281,75.132,76.759,74.872,71.513,69.724,66.565
1185,04/01/23 06:58:23,51,0.0,19.8,306.547,116.558,119.532,118.979,116.237,115.682,112.574,106.388,101.769,93.682,86.063,78.685,74.614,72.334,67.368,66.786,70.431,72.62,70.162,67.558,65.79,62.521
1186,04/01/23 06:58:41,51,0.0,90.0,306.545,48.423,49.708,49.633,48.186,47.985,47.605,44.71,41.943,38.136,33.849,30.937,28.379,27.282,24.708,25.502,31.886,36.495,34.422,32.535,30.832,25.192
1187,04/01/23 06:58:59,51,0.0,160.2,306.536,119.732,123.157,122.748,120.033,119.622,115.671,109.129,105.054,96.775,88.712,81.219,76.556,74.346,69.71,68.628,72.35,137.088,71.614,69.903,67.331,63.626
1188,04/01/23 06:59:23,51,45.0,19.8,306.529,116.158,119.074,119.5,115.557,115.445,111.333,105.457,101.782,93.388,86.209,78.855,74.625,71.904,67.303,66.146,70.511,72.935,69.99,67.831,65.458,62.246
1189,04/01/23 06:59:41,51,45.0,160.2,306.527,121.569,125.392,125.169,121.762,121.389,117.821,111.033,107.109,98.696,90.955,83.543,79.157,76.772,71.626,70.785,74.667,120.201,74.085,72.111,69.697,66.541
1191,04/01/23 07:00:04,51,90.0,19.8,306.529,116.563,120.191,119.541,116.713,116.227,111.975,106.565,101.929,93.84,86.451,79.182,74.988,72.427,67.766,66.688,71.017,73.323,70.813,67.991,65.946,62.4
1192,04/01/23 07:00:22,51,90.0,160.2,306.534,120.433,124.087,123.959,121.19,120.725,116.616,110.619,108.44,98.263,89.805,83.184,78.219,75.898,70.38,69.484,73.999,81.837,72.928,71.119,68.97,64.954
1194,04/01/23 07:00:45,51,135.0,19.8,306.539,116.175,119.863,119.742,116.729,115.759,112.678,106.566,102.241,94.028,86.07,79.653,74.869,72.478,67.819,66.298,71.256,100.89,70.513,68.182,66.574,62.446
1195,04/01/23 07:01:03,51,135.0,160.2,306.545,122.895,126.407,126.214,122.851,122.569,118.766,112.515,107.515,100.062,91.584,84.789,79.836,77.821,71.891,71.318,75.289,77.41,75.028,72.968,70.136,66.356
1198,04/01/23 07:02:56,51,0.0,19.8,306.596,117.081,119.718,119.834,116.402,116.326,112.793,106.658,102.343,94.522,86.574,79.409,75.751,72.152,68.777,67.615,70.765,72.201,70.325,68.306,66.514,62.962
1199,04/01/23 07:03:14,51,0.0,90.0,306.602,48.499,49.785,50.669,48.177,47.519,47.864,44.297,41.871,38.008,33.788,31.095,29.18,26.824,24.751,25.682,31.47,36.46,33.744,31.969,31.213,25.786
1200,04/01/23 07:03:31,51,0.0,160.2,306.606,119.244,122.408,123.287,119.851,119.314,115.33,109.044,104.48,96.82,87.68,81.632,76.901,73.746,70.339,68.184,72.702,150.717,72.276,69.785,67.871,64.434
1201,04/01/23 07:03:56,51,45.0,19.8,306.615,116.123,119.33,119.579,115.902,115.852,112.16,105.765,101.25,94.259,86.14,79.269,74.973,71.696,68.173,66.348,70.756,72.111,70.52,67.485,65.901,62.7
1202,04/01/23 07:04:13,51,45.0,160.2,306.621,122.03,124.923,125.242,122.286,121.84,118.121,112.099,107.986,99.385,90.375,84.023,79.649,76.584,72.435,71.06,74.479,127.763,74.221,71.614,69.518,65.966
1204,04/01/23 07:04:36,51,90.0,19.8,306.625,116.802,119.598,119.511,115.759,115.535,112.481,105.681,102.14,93.552,86.464,79.179,75.022,71.913,68.069,66.453,69.749,72.518,70.223,67.666,65.708,62.397
1205,04/01/23 07:04:54,51,90.0,160.2,306.632,121.27,124.149,124.172,121.264,120.757,117.394,110.81,108.781,99.099,90.292,83.696,79.272,76.369,72.819,70.733,74.088,79.78,73.681,71.038,69.106,67.035
1207,04/01/23 07:05:17,51,135.0,19.8,306.639,115.759,118.758,119.002,114.923,114.417,111.745,105.24,101.582,93.278,85.194,78.369,73.965,71.072,66.933,65.681,69.645,103.106,69.397,66.971,65.481,62.462
1208,04/01/23 07:05:35,51,135.0,160.2,306.644,121.562,124.08,124.858,121.581,120.889,117.193,111.04,106.032,98.811,90.232,83.708,78.594,75.856,71.682,70.74,74.034,75.234,73.659,71.295,69.36,65.877
1211,04/01/23 07:07:28,51,0.0,19.8,306.678,117.695,121.202,120.81,117.4,117.143,113.515,106.439,102.868,95.186,86.505,80.433,75.736,72.702,69.23,67.057,71.208,73.499,70.556,68.606,66.099,63.058
1212,04/01/23 07:07:46,51,0.0,90.0,306.691,48.136,51.651,50.385,48.674,48.581,48.578,43.997,41.94,37.686,32.742,31.36,29.494,27.726,24.883,26.045,31.891,36.783,35.341,32.521,30.581,26.191
1213,04/01/23 07:08:03,51,0.0,160.2,306.696,119.897,123.081,123.765,119.655,119.234,115.823,108.775,104.977,96.703,87.641,82.12,77.305,73.991,70.426,67.983,72.172,145.561,72.646,69.771,67.88,64.154
1214,04/01/23 07:08:28,51,45.0,19.8,306.707,117.168,119.949,120.764,116.442,116.351,113.518,106.205,102.323,94.042,85.852,80.019,75.498,72.16,68.002,66.437,71.109,73.886,70.673,67.619,65.966,62.445
1215,04/01/23 07:08:46,51,45.0,160.2,306.711,122.211,125.387,126.013,122.04,121.954,118.729,111.115,107.684,99.528,89.962,84.152,78.602,75.943,71.762,70.401,74.105,121.882,73.297,71.225,69.321,65.517
1217,04/01/23 07:09:09,51,90.0,19.8,306.716,115.932,120.673,119.643,116.279,116.085,112.239,105.546,101.607,93.965,85.46,79.074,75.082,71.691,67.796,65.867,70.64,73.881,69.87,67.665,65.667,61.904
1218,04/01/23 07:09:26,51,90.0,160.2,306.719,119.311,122.903,123.011,119.739,119.838,115.961,109.2,107.691,97.32,88.09,82.652,77.366,74.333,70.679,68.568,72.703,80.221,73.46,70.111,67.878,64.863
1220,04/01/23 07:09:49,51,135.0,19.8,306.728,115.913,119.656,119.847,115.425,115.726,112.404,105.665,101.971,93.672,85.02,79.238,74.518,71.023,67.556,65.326,70.232,104.696,69.885,67.646,66.007,61.957
1221,04/01/23 07:10:07,51,135.0,160.2,306.732,120.966,124.85,124.625,120.942,120.574,117.698,109.969,106.421,98.372,89.147,83.348,78.267,75.411,71.367,69.871,74.131,76.337,73.616,70.676,68.718,65.689
1224,04/01/23 07:12:01,51,0.0,19.8,306.773,116.259,119.614,119.336,115.88,115.855,112.153,105.635,101.766,92.956,85.634,78.872,74.41,72.847,67.752,66.766,70.815,72.553,70.353,66.877,66.31,62.264
1225,04/01/23 07:12:18,51,0.0,90.0,306.783,48.87,50.728,50.451,48.745,48.674,48.829,44.05,43.027,37.32,34.139,31.57,29.151,28.335,25.736,26.539,31.871,36.978,34.339,31.876,30.938,25.786
1226,04/01/23 07:12:36,51,0.0,160.2,306.79,119.558,122.321,122.357,119.66,118.868,115.83,107.957,104.616,96.108,87.984,81.257,76.487,74.439,69.695,68.225,72.587,153.311,71.679,69.108,67.566,64.599
1227,04/01/23 07:13:00,51,45.0,19.8,306.8,116.635,119.453,119.772,116.518,116.198,112.746,105.06,102.227,93.339,86.082,78.682,74.4,72.941,68.44,66.77,70.923,73.184,70.122,67.639,65.801,62.853
1228,04/01/23 07:13:19,51,45.0,160.2,306.812,122.423,125.061,125.861,122.702,122.731,118.773,111.385,108.138,98.667,90.901,83.904,79.084,77.333,72.83,70.857,74.426,130.296,74.086,71.395,69.731,66.996
1230,04/01/23 07:13:42,51,90.0,19.8,306.823,117.214,120.155,120.389,116.309,116.373,113.677,106.236,102.828,94.016,86.878,78.958,75.029,72.316,68.127,66.586,70.309,74.079,70.41,68.062,65.819,63.06
1231,04/01/23 07:14:00,51,90.0,160.2,306.832,120.125,123.384,123.308,121.019,120.617,117.455,110.012,108.47,97.585,89.755,82.668,77.476,75.742,71.402,69.693,73.813,80.371,72.708,70.203,68.396,65.413
1233,04/01/23 07:14:23,51,135.0,19.8,306.842,115.825,117.898,118.683,115.225,115.011,111.603,104.928,101.693,92.458,84.823,77.853,73.862,71.622,67.604,65.995,70.218,101.625,69.482,67.087,65.259,62.443
1234,04/01/23 07:14:41,51,135.0,160.2,306.846,121.903,124.544,124.968,121.762,121.417,118.356,110.872,106.881,98.495,90.614,83.317,78.095,76.894,71.633,71.104,74.664,76.15,73.151,71.009,69.171,65.828
1237,04/01/23 07:16:34,51,0.0,19.8,306.864,116.814,119.151,119.151,115.688,115.668,112.561,105.977,102.182,93.425,85.8,79.578,74.088,71.552,68.675,66.543,70.837,72.195,70.157,68.118,66.273,62.605
1238,04/01/23 07:16:52,51,0.0,90.0,306.869,48.956,50.191,49.917,48.009,48.645,48.377,44.331,42.212,37.731,32.872,31.237,28.095,26.971,25.695,25.456,31.639,35.944,33.137,32.909,31.326,25.885
1239,04/01/23 07:17:10,51,0.0,160.2,306.871,119.18,122.577,122.432,118.285,119.133,115.523,108.102,104.504,96.325,88.096,82.065,76.294,73.885,70.701,68.441,72.99,146.822,71.201,69.998,67.698,64.376
1240,04/01/23 07:17:33,51,45.0,19.8,306.875,116.693,119.271,119.653,115.45,116.51,112.271,105.724,102.221,93.925,86.052,79.452,73.928,71.617,68.207,66.296,70.597,72.688,70.241,68.066,66.279,61.943
1241,04/01/23 07:17:51,51,45.0,160.2,306.874,123.059,125.673,125.751,122.057,122.496,118.643,111.317,108.924,99.529,91.039,84.544,78.281,76.139,72.555,70.849,75.424,125.003,73.615,71.478,69.369,66.865
1243,04/01/23 07:18:15,51,90.0,19.8,306.872,116.57,119.929,119.536,115.489,116.139,112.3,105.291,101.828,93.25,85.531,78.946,73.641,70.813,68.38,65.904,70.447,72.643,70.152,67.583,65.933,62.437
1244,04/01/23 07:18:33,51,90.0,160.2,306.873,120.349,123.287,123.739,120.084,119.819,116.215,109.237,108.027,97.819,88.856,82.877,77.133,75.111,70.893,69.041,73.288,79.016,71.804,70.195,67.969,65.164
1246,04/01/23 07:18:56,51,135.0,19.8,306.871,116.361,118.961,118.909,114.904,115.449,112.029,105.227,102.898,93.349,85.149,78.805,74.089,70.924,68.279,65.513,69.925,104.479,68.407,67.794,65.761,62.096
1247,04/01/23 07:19:14,51,135.0,160.2,306.87,123.115,125.882,126.243,122.607,122.579,119.229,111.97,108.002,100.233,91.233,84.721,79.118,76.446,73.132,70.851,75.141,76.147,73.68,70.912,69.094,66.329
1250,04/01/23 07:21:07,51,0.0,19.8,306.897,117.606,120.843,121.325,117.487,116.514,113.403,106.959,102.322,94.514,87.161,80.184,76.188,72.848,69.253,67.913,71.202,73.223,70.133,68.696,67.555,62.493
1251,04/01/23 07:21:24,51,0.0,90.0,306.906,49.938,50.692,51.416,48.82,48.183,49.062,44.018,42.374,37.681,34.052,31.491,29.438,27.667,26.118,26.018,32.071,36.666,33.646,32.425,31.147,26.297
1252,04/01/23 07:21:42,51,0.0,160.2,306.908,120.317,122.876,123.509,119.885,118.912,115.659,108.32,104.873,96.697,89.203,81.858,77.462,74.479,70.442,69.3,73.125,165.218,72.098,70.301,68.084,64.671
1253,04/01/23 07:22:05,51,45.0,19.8,306.912,117.145,120.309,120.28,116.778,115.935,112.491,106.029,101.972,94.025,86.589,79.796,75.131,71.915,68.956,67.654,70.819,71.973,70.239,68.719,66.591,62.552
1254,04/01/23 07:22:23,51,45.0,160.2,306.916,121.357,124.474,125.407,121.471,120.524,117.034,109.562,106.225,98.464,89.765,82.805,77.838,75.488,71.103,69.864,73.548,121.526,72.435,70.787,68.7,65.329
1256,04/01/23 07:22:47,51,90.0,19.8,306.921,116.465,119.858,120.093,116.249,114.973,112.684,105.419,101.982,93.906,86.195,78.528,75.067,72.265,68.635,66.34,69.932,72.806,69.758,68.093,66.582,62.404
1257,04/01/23 07:23:04,51,90.0,160.2,306.925,121.653,123.629,124.988,121.33,121.308,117.69,110.168,108.685,98.106,90.377,83.567,78.839,75.729,71.988,70.15,73.996,80.342,72.965,71.331,68.702,65.632
1259,04/01/23 07:23:28,51,135.0,19.8,306.931,117.111,120.068,120.571,116.884,115.599,112.952,105.663,102.677,93.616,85.786,79.517,75.139,72.162,68.277,66.663,70.288,102.647,69.414,67.953,66.608,62.553
1260,04/01/23 07:23:46,51,135.0,160.2,306.932,123.377,126.14,126.452,122.736,122.104,118.879,111.586,107.23,99.282,91.776,84.474,79.717,77.04,73.394,71.465,74.645,76.634,74.032,72.261,69.863,66.448
1263,04/01/23 07:25:39,51,0.0,19.8,306.951,118.592,122.14,121.418,118.168,117.511,114.801,107.567,103.042,95.079,87.408,80.91,76.139,73.4,69.371,68.292,70.938,74.625,71.702,68.528,66.973,64.213
1264,04/01/23 07:25:56,51,0.0,90.0,306.952,49.933,51.92,51.844,49.927,48.486,50.054,45.282,41.781,38.523,34.68,32.865,29.36,28.03,25.818,26.712,32.723,37.635,34.878,33.205,30.772,26.519
1265,04/01/23 07:26:14,51,0.0,160.2,306.95,121.14,123.352,124.37,120.464,119.564,117.574,109.65,104.795,97.591,88.598,82.955,77.441,75.206,71.081,69.404,73.477,150.853,72.687,70.237,68.042,64.903
1266,04/01/23 07:26:38,51,45.0,19.8,306.959,117.382,120.418,120.793,117.038,115.994,113.277,106.536,101.594,94.218,86.291,80.106,75.16,72.685,68.517,66.64,71.1,72.767,70.335,68.029,65.416,62.811
1267,04/01/23 07:26:56,51,45.0,160.2,306.961,123.071,126.031,126.015,123.068,121.462,119.394,111.566,107.559,99.41,90.656,84.361,79.373,76.974,72.158,70.857,74.604,123.04,73.402,71.099,68.436,66.369
1269,04/01/23 07:27:19,51,90.0,19.8,306.962,118.003,121.1,120.919,117.329,117.1,113.421,107.061,101.937,93.913,86.525,79.938,75.409,72.369,68.446,67.117,70.61,74.722,70.574,67.856,66.254,62.873
1270,04/01/23 07:27:37,51,90.0,160.2,306.961,123.219,125.852,126.106,122.961,122.104,118.833,111.549,108.757,99.196,90.726,84.521,79.484,77.054,72.314,71.447,74.085,81.982,73.665,70.917,68.897,66.527
