Record,Date/Time,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
Record,Date/Time,40,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,DataQuality
Record,Date/Time,50,Az(deg),El(deg),TkBB(K), Ch  22.000, Ch  22.234, Ch  22.500, Ch  23.000, Ch  23.034, Ch  23.500, Ch  23.834, Ch  24.000, Ch  24.500, Ch  25.000, Ch  25.500, Ch  26.000, Ch  26.234, Ch  26.500, Ch  27.000, Ch  27.500, Ch  28.000, Ch  28.500, Ch  29.000, Ch  29.500, Ch  30.000, Ch  51.248, Ch  51.760, Ch  52.280, Ch  52.804, Ch  53.336, Ch  53.848, Ch  54.400, Ch  54.940, Ch  55.500, Ch  56.020, Ch  56.660, Ch  57.288, Ch  57.964, Ch  58.800,DataQuality
Record,Date/Time,80,ID,SNR,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Az(deg),El(deg),TkBB(K), Ch  22.234, Ch  23.034, Ch  23.834, Ch  26.234, Ch  30.000, Ch  51.248, Ch  52.280, Ch  53.848, Ch  54.940, Ch  56.660, Ch  57.288, Ch  58.800, Ch 
  1292,04/06/23 07:34:28,51, 45.00, 19.80,307.893,148.688,151.887,152.171,146.500,146.429,140.653,132.038,126.989,116.282,105.921, 97.645, 91.622, 87.933, 83.497, 82.378, 84.754, 84.846, 82.679, 79.720, 78.735, 74.971,220.041,240.119,258.974,275.422,287.218,290.771,292.981,293.740,293.962,294.647,294.423,295.708,295.879,296.167,1
  1293,04/06/23 07:34:46,51, 45.00,160.20,307.901,155.010,157.684,158.180,153.055,153.121,146.748,137.937,133.546,123.068,111.522,103.496, 96.353, 92.966, 88.601, 86.958, 90.000,133.965, 86.972, 84.305, 81.858, 78.599,224.498,243.732,261.940,276.618,287.392,290.334,293.061,293.564,293.706,294.389,294.460,295.202,295.350,294.970,1
  1294,04/06/23 07:34:47,41, 296.0900,  81.2700,1007.7000, 243.2400,0,1
  1295,04/06/23 07:35:09,51, 90.00, 19.80,307.911,150.164,153.216,153.861,147.966,147.754,142.119,133.402,128.358,117.692,107.333, 98.133, 93.212, 88.840, 84.134, 81.954, 85.559, 86.274, 83.317, 80.175, 78.204, 75.599,219.905,239.608,258.482,274.868,286.570,290.637,293.355,293.566,293.834,294.291,294.576,295.595,295.496,295.692,1
  1296,04/06/23 07:35:28,51, 90.00,160.20,307.914,158.940,162.542,162.620,157.506,157.440,151.281,141.893,138.533,126.171,115.034,106.319, 99.450, 95.905, 91.030, 89.265, 91.679, 94.545, 89.027, 86.107, 84.535, 80.777,226.432,245.211,262.604,277.651,288.236,291.013,292.847,294.148,294.035,294.690,294.632,296.539,295.955,296.478,1
  1297,04/06/23 07:35:28,41, 296.0100,  81.8100,1007.7000, 243.2800,0,1
  1298,04/06/23 07:35:50,51,135.00, 19.80,307.921,150.502,154.674,154.557,149.106,148.951,143.254,134.092,129.737,118.485,107.653, 99.216, 93.369, 89.716, 85.292, 83.273, 85.698,112.577, 83.677, 81.339, 79.288, 75.859,219.868,239.849,258.466,274.609,286.545,290.613,292.980,293.709,293.857,295.003,295.431,295.769,295.552,295.870,1
  1299,04/06/23 07:36:08,51,135.00,160.20,307.924,160.284,164.553,164.889,159.412,158.585,152.834,143.908,137.882,127.389,115.823,107.498,100.998, 97.468, 92.303, 90.322, 92.958, 93.243, 90.698, 86.683, 86.225, 81.839,227.027,245.600,263.354,277.269,288.251,291.033,292.718,294.280,294.268,295.277,295.096,296.065,295.568,295.965,1
  1300,04/06/23 07:36:09,41, 295.9900,  81.8700,1007.6000, 243.1500,0,1
  1301,04/06/23 07:37:26,41, 295.8000,  83.0400,1007.7000, 242.6600,0,1
  1302,04/06/23 07:38:01,51,  0.00, 19.80,307.938,152.254,155.554,155.569,150.315,149.925,144.212,135.443,130.657,119.722,109.395,100.175, 93.684, 90.884, 86.262, 84.540, 87.040, 87.697, 84.810, 82.427, 81.068, 77.232,222.100,240.244,258.989,275.737,286.157,291.049,293.122,292.757,295.113,294.637,295.190,295.583,295.076,295.596,1
  1303,04/06/23 07:38:18,51,  0.00, 90.00,307.948, 69.856, 71.768, 71.969, 68.987, 68.409, 66.553, 61.262, 57.749, 51.511, 45.739, 42.309, 37.938, 36.192, 34.109, 34.578, 39.959, 43.716, 41.673, 39.839, 38.207, 33.763,116.486,138.297,162.496,193.424,228.371,259.551,280.063,287.791,291.346,293.111,293.536,293.868,293.405,294.523,1
  1304,04/06/23 07:38:36,51,  0.00,160.20,307.955,155.413,158.769,158.680,153.969,153.604,147.350,138.676,133.448,123.308,111.354,103.060, 96.130, 93.051, 88.622, 86.956, 89.271,165.014, 86.563, 84.761, 82.482, 79.056,224.624,243.265,260.607,276.888,287.013,291.389,293.288,293.813,294.991,294.550,295.834,295.909,295.739,296.221,1
  1305,04/06/23 07:38:59,51, 45.00, 19.80,307.957,147.416,151.240,151.168,145.752,145.552,139.458,130.971,125.612,115.693,105.264, 96.464, 89.797, 86.606, 82.988, 81.414, 83.951, 84.825, 82.034, 79.054, 77.461, 74.212,219.572,239.096,257.772,274.996,286.282,291.490,293.145,293.231,295.005,294.845,295.374,294.914,295.174,296.045,1
  1306,04/06/23 07:39:17,51, 45.00,160.20,307.960,156.425,159.192,159.728,154.777,154.291,148.385,139.895,134.491,124.091,112.972,104.446, 96.784, 93.434, 89.901, 88.288, 90.174,135.439, 87.765, 84.873, 83.266, 79.522,225.358,243.768,261.499,277.072,286.759,291.704,293.513,293.994,295.065,294.643,295.094,295.943,295.365,295.974,1
  1307,04/06/23 07:39:18,41, 295.8800,  82.3600,1007.7000, 241.9500,0,1
  1308,04/06/23 07:39:40,51, 90.00, 19.80,307.971,148.576,151.610,151.920,146.360,145.980,139.926,132.061,127.062,116.446,105.709, 97.052, 90.214, 87.384, 82.782, 81.815, 83.886, 84.949, 82.064, 79.750, 78.404, 74.635,219.234,238.866,258.223,275.445,286.352,291.308,293.276,294.190,294.943,294.814,295.920,296.040,295.265,295.821,1
  1309,04/06/23 07:39:58,51, 90.00,160.20,307.977,159.706,162.978,163.072,157.972,157.615,151.379,142.634,138.871,126.676,115.254,106.537, 98.988, 95.553, 91.861, 89.353, 91.790, 94.918, 88.506, 85.830, 84.514, 81.306,226.143,244.159,261.830,277.356,286.959,291.426,292.907,292.868,294.817,294.699,295.869,295.852,295.614,295.760,1
  1310,04/06/23 07:39:59,41, 295.9100,  82.2500,1007.7000, 241.9700,0,1
  1311,04/06/23 07:40:21,51,135.00, 19.80,307.985,149.090,152.882,153.228,147.386,147.133,141.425,132.325,128.005,116.882,106.265, 97.576, 91.226, 87.811, 84.026, 82.242, 84.421,112.677, 82.545, 80.505, 78.585, 75.161,219.899,239.188,257.644,274.574,285.477,290.958,292.510,293.316,294.745,294.929,295.188,294.989,295.238,296.014,1
  1312,04/06/23 07:40:38,51,135.00,160.20,307.986,160.153,163.541,163.803,158.357,158.131,152.142,143.729,137.723,126.996,115.664,106.659, 99.554, 96.386, 91.921, 89.664, 92.641, 91.610, 89.031, 86.647, 84.298, 81.227,226.502,244.501,261.976,277.769,287.022,291.875,293.251,293.897,295.077,294.894,295.450,295.701,295.232,295.581,1
  1313,04/06/23 07:40:39,41, 295.9100,  82.1400,1007.7000, 241.9700,0,1
  1314,04/06/23 07:41:56,41, 296.0700,  81.0600,1007.7000, 241.4500,0,1
  1315,04/06/23 07:42:32,51,  0.00, 19.80,308.024,151.212,154.765,155.398,150.057,149.836,144.383,135.094,130.044,119.352,107.580,100.064, 93.377, 90.072, 85.688, 84.731, 86.586, 87.292, 84.426, 82.091, 80.907, 76.958,221.449,240.884,259.416,276.076,285.789,290.865,292.741,293.651,294.608,295.255,295.506,296.405,295.742,295.593,1
  1316,04/06/23 07:42:49,51,  0.00, 90.00,308.031, 69.435, 71.238, 71.020, 67.310, 67.574, 65.757, 60.356, 56.876, 51.348, 43.267, 41.398, 38.091, 35.466, 33.872, 34.689, 39.419, 43.808, 41.030, 38.463, 37.857, 33.525,115.136,138.028,162.108,192.646,227.929,259.110,280.368,287.950,289.880,291.979,292.730,294.127,293.498,294.296,1
  1317,04/06/23 07:43:06,51,  0.00,160.20,308.029,153.344,157.199,157.925,152.074,151.541,145.284,136.936,131.924,120.475,109.353,101.245, 94.690, 91.542, 86.674, 85.600, 86.810,164.013, 84.277, 82.100, 80.875, 77.504,223.504,242.482,260.726,276.529,286.860,291.329,293.383,293.681,293.977,294.322,295.168,295.848,295.783,295.620,1
  1318,04/06/23 07:43:30,51, 45.00, 19.80,308.036,147.427,151.154,151.863,145.844,145.389,139.853,131.350,126.285,115.052,103.851, 96.232, 90.030, 86.380, 82.703, 81.495, 83.565, 85.655, 81.714, 79.575, 77.951, 74.982,219.414,239.270,258.693,275.349,286.216,290.917,292.952,294.114,294.510,294.997,295.413,295.996,295.354,295.949,1
  1319,04/06/23 07:43:48,51, 45.00,160.20,308.038,154.568,158.400,159.358,153.631,153.082,147.562,138.470,133.711,122.227,110.725,102.518, 95.854, 92.393, 88.340, 86.326, 88.353,136.852, 85.824, 83.518, 82.112, 78.918,225.027,243.556,261.571,277.305,286.424,291.525,293.535,294.279,294.180,294.660,295.084,296.159,295.370,295.356,1
  1320,04/06/23 07:43:48,41, 295.9200,  81.9200,1007.7000, 241.2500,0,1
  1321,04/06/23 07:44:11,51, 90.00, 19.80,308.040,148.135,151.504,152.339,146.804,145.956,140.179,131.315,126.900,115.907,104.454, 96.747, 91.103, 86.819, 83.418, 81.783, 83.986, 85.829, 82.257, 79.164, 77.881, 74.448,219.134,238.628,257.534,275.075,285.265,290.572,293.206,292.983,293.978,294.211,294.659,295.813,295.509,295.607,1
  1322,04/06/23 07:44:28,51, 90.00,160.20,308.039,159.864,163.056,163.872,158.367,157.886,152.015,142.869,140.509,126.420,114.523,106.778, 99.808, 95.620, 92.146, 90.133, 92.039, 95.725, 88.573, 86.427, 85.004, 81.620,225.951,244.215,262.122,277.151,286.366,291.077,292.813,293.518,293.791,294.639,295.097,295.809,295.083,295.668,1
  1323,04/06/23 07:44:29,41, 295.9000,  82.0300,1007.7000, 241.5700,0,1
  1324,04/06/23 07:44:52,51,135.00, 19.80,308.042,147.302,151.020,151.636,146.192,145.257,139.497,130.817,127.454,115.113,103.679, 95.905, 90.129, 86.257, 82.307, 81.151, 82.842,110.420, 81.455, 78.181, 77.589, 74.367,218.972,238.711,257.641,274.657,285.544,290.968,293.088,293.058,294.319,294.631,294.888,295.953,295.138,294.914,1
  1325,04/06/23 07:45:10,51,135.00,160.20,308.046,159.464,162.835,163.361,158.601,157.916,152.055,143.321,137.433,126.099,114.630,106.665, 99.481, 95.556, 91.404, 89.643, 90.639, 92.425, 88.566, 85.980, 84.698, 81.891,226.130,244.412,262.007,277.476,286.775,291.119,293.228,293.113,294.890,294.301,295.496,295.513,295.310,295.337,1
  1326,04/06/23 07:45:10,41, 295.9100,  81.8700,1007.7000, 241.2300,0,1
  1327,04/06/23 07:46:28,41, 295.8500,  82.6300,1007.7000, 240.7600,0,1
  1328,04/06/23 07:47:03,51,  0.00, 19.80,308.050,150.205,153.637,154.263,148.435,148.360,142.555,133.772,128.988,118.108,107.490, 98.891, 92.519, 89.857, 85.687, 83.680, 86.039, 86.860, 83.309, 80.934, 79.577, 75.683,221.304,240.653,258.346,275.376,285.838,290.066,292.605,293.757,293.633,294.682,293.754,294.514,294.890,295.747,1
  1329,04/06/23 07:47:20,51,  0.00, 90.00,308.050, 67.925, 70.102, 71.026, 66.646, 67.406, 65.182, 59.922, 56.627, 50.232, 44.178, 40.692, 37.613, 36.165, 33.774, 34.586, 39.542, 43.042, 40.727, 38.756, 37.061, 33.151,114.823,138.134,161.895,192.875,227.883,259.444,279.658,288.479,290.432,292.020,291.938,293.158,294.074,294.115,1
  1330,04/06/23 07:47:38,51,  0.00,160.20,308.049,153.033,156.359,157.201,150.414,151.291,144.713,135.882,130.946,120.345,108.988,100.659, 94.256, 91.617, 86.744, 84.813, 87.782,162.100, 84.582, 82.186, 80.638, 77.589,223.524,242.513,260.689,276.105,286.574,291.354,293.254,294.570,294.214,294.526,294.212,295.211,294.886,295.291,1
  1331,04/06/23 07:48:01,51, 45.00, 19.80,308.057,148.298,152.049,152.716,146.272,146.847,140.780,132.138,127.179,116.888,105.973, 96.935, 90.580, 88.175, 83.948, 82.338, 84.817, 85.358, 82.163, 79.597, 77.550, 75.464,220.129,239.303,257.867,275.411,285.784,291.122,292.935,293.781,294.319,295.076,294.122,294.561,294.762,295.878,1
  1332,04/06/23 07:48:19,51, 45.00,160.20,308.061,154.174,157.894,158.579,152.851,152.491,146.533,136.983,133.475,121.972,110.938,102.555, 95.243, 92.372, 88.019, 86.221, 88.941,135.655, 86.026, 83.524, 80.697, 78.679,224.474,242.846,261.333,276.748,286.317,291.186,293.484,293.790,294.209,295.444,294.332,295.311,295.675,295.808,1
  1333,04/06/23 07:48:20,41, 295.8800,  81.8400,1007.7000, 241.5400,0,1
  1334,04/06/23 07:48:43,51, 90.00, 19.80,308.062,148.570,151.772,152.326,146.307,146.708,140.684,131.721,127.023,116.379,105.788, 96.801, 91.048, 87.737, 83.068, 82.045, 84.405, 86.098, 81.937, 79.477, 77.539, 75.037,219.651,239.085,257.508,274.526,285.609,290.349,293.612,293.723,293.877,295.348,294.148,294.922,295.053,296.501,1
  1335,04/06/23 07:49:01,51, 90.00,160.20,308.068,160.178,163.755,164.653,158.627,158.957,152.200,143.461,140.570,127.503,115.991,106.965, 99.704, 97.564, 92.724, 90.488, 92.745, 95.814, 89.433, 86.821, 84.942, 82.644,226.599,245.019,262.261,277.290,287.173,291.268,293.694,294.376,294.035,295.850,294.798,295.997,295.283,295.753,1
  1336,04/06/23 07:49:01,41, 295.9400,  81.3800,1007.7000, 242.0300,0,1
  1337,04/06/23 07:49:23,51,135.00, 19.80,308.075,146.794,150.322,150.877,144.434,144.663,138.317,130.200,126.675,114.551,103.947, 95.607, 89.295, 86.323, 82.172, 80.544, 82.507,111.296, 80.537, 78.911, 76.387, 73.686,218.258,238.593,257.239,274.634,285.787,290.800,293.478,294.391,294.312,294.931,294.268,295.658,295.967,296.032,1
  1338,04/06/23 07:49:41,51,135.00,160.20,308.079,157.923,162.248,162.492,156.277,156.895,150.244,142.053,136.096,125.949,114.131,106.139, 98.073, 95.682, 91.336, 88.937, 90.992, 92.275, 87.897, 86.384, 84.497, 81.403,225.926,244.481,262.326,277.171,286.418,291.054,293.065,293.644,293.414,294.554,294.213,295.261,295.233,295.033,1
  1339,04/06/23 07:49:42,41, 295.9700,  81.3800,1007.8000, 241.3500,0,1
  1340,04/06/23 07:50:59,41, 295.8700,  82.1400,1007.7000, 241.4300,0,1
  1341,04/06/23 07:51:34,51,  0.00, 19.80,308.104,151.064,155.011,154.777,149.999,149.950,143.006,134.529,129.873,119.361,108.723,100.022, 93.111, 89.900, 86.049, 83.947, 86.744, 86.848, 84.389, 82.062, 80.052, 76.277,221.727,240.882,259.569,275.503,285.653,291.075,292.414,293.357,295.021,294.121,295.199,295.417,295.027,295.526,1
  1342,04/06/23 07:51:51,51,  0.00, 90.00,308.118, 67.879, 70.836, 70.229, 67.638, 67.083, 64.891, 58.897, 56.305, 50.235, 44.589, 41.162, 37.517, 35.189, 32.789, 34.674, 39.812, 44.306, 41.022, 38.412, 37.653, 32.945,115.244,137.270,162.822,192.661,227.481,258.741,279.465,287.322,291.080,291.647,293.115,293.370,293.557,293.698,1
  1343,04/06/23 07:52:08,51,  0.00,160.20,308.125,152.954,156.632,156.397,151.293,150.750,144.229,136.030,131.331,120.303,109.408,100.470, 94.256, 90.836, 86.406, 84.702, 87.225,160.796, 85.495, 82.330, 80.765, 76.749,223.245,241.885,261.178,276.480,286.407,291.679,293.159,294.039,294.800,294.476,295.602,296.061,295.670,296.392,1
  1344,04/06/23 07:52:32,51, 45.00, 19.80,308.135,149.432,152.864,152.673,147.428,147.369,141.069,132.501,127.997,116.727,106.333, 97.475, 91.078, 88.009, 83.655, 82.122, 84.608, 85.674, 82.479, 79.976, 78.672, 74.950,219.895,239.390,258.531,275.119,285.693,291.402,292.622,293.316,294.466,294.972,295.620,295.264,294.783,296.058,1
  1345,04/06/23 07:52:50,51, 45.00,160.20,308.143,154.968,158.643,158.510,153.988,153.483,147.379,139.061,133.703,122.911,111.919,103.132, 95.934, 93.095, 88.651, 86.355, 88.685,134.586, 86.255, 83.944, 81.738, 78.950,224.428,243.483,261.758,276.724,286.294,291.082,292.803,293.898,294.549,294.435,295.010,295.636,295.391,296.429,1
  1346,04/06/23 07:52:50,41, 296.1200,  80.1400,1007.8000, 241.2600,0,1
  1347,04/06/23 07:53:13,51, 90.00, 19.80,308.150,148.044,151.955,152.233,146.906,146.476,139.823,131.953,126.667,115.932,105.360, 96.844, 90.394, 87.048, 82.499, 81.526, 84.286, 86.072, 81.726, 78.684, 77.609, 74.294,219.186,238.791,258.231,274.691,285.356,290.582,292.552,293.368,294.579,294.631,295.437,295.493,295.339,295.707,1
  1348,04/06/23 07:53:30,51, 90.00,160.20,308.153,159.476,163.072,163.208,158.309,158.111,151.033,142.563,139.672,126.800,115.268,106.869, 99.340, 96.056, 91.801, 89.451, 91.692, 95.407, 88.478, 86.517, 84.560, 81.151,226.103,244.142,261.771,276.858,286.060,291.180,292.169,293.488,294.458,295.135,295.276,294.642,294.779,295.577,1
  1349,04/06/23 07:53:31,41, 296.2200,  79.4900,1007.9000, 241.2600,0,1
  1350,04/06/23 07:53:53,51,135.00, 19.80,308.161,146.094,150.206,150.037,144.716,144.460,138.152,129.779,125.948,114.379,103.415, 95.162, 88.935, 86.026, 82.103, 80.008, 82.825,112.449, 80.364, 78.073, 76.536, 73.205,218.099,238.182,258.224,274.657,285.759,290.983,292.619,294.423,294.650,294.790,295.332,296.286,295.660,296.188,1
  1351,04/06/23 07:54:11,51,135.00,160.20,308.166,157.896,161.065,161.377,156.131,155.805,149.348,140.797,135.788,125.115,114.263,105.074, 97.786, 94.447, 90.587, 88.532, 90.707, 91.402, 88.001, 84.771, 83.381, 80.113,225.147,243.947,262.351,277.121,286.206,291.174,292.549,293.245,294.319,294.941,295.443,295.795,295.204,295.653,1
  1352,04/06/23 07:54:12,41, 296.2400,  79.2700,1007.8000, 240.6900,0,1
  1353,04/06/23 07:55:29,41, 295.9900,  81.8100,1007.8000, 240.9500,0,1
  1354,04/06/23 07:56:04,51,  0.00, 19.80,308.189,151.403,155.134,155.317,150.568,150.234,143.146,134.517,130.509,119.187,109.161,100.310, 93.199, 89.956, 85.299, 84.511, 85.937, 87.028, 84.543, 81.074, 79.883, 76.114,221.022,241.500,259.026,274.874,285.651,290.753,293.354,293.743,293.905,294.343,295.355,294.889,295.097,295.619,1
  1355,04/06/23 07:56:22,51,  0.00, 90.00,308.193, 68.271, 70.781, 70.547, 67.329, 67.663, 64.371, 59.121, 56.684, 50.212, 44.360, 40.451, 37.558, 35.448, 32.901, 34.461, 38.777, 43.603, 40.738, 38.632, 37.527, 33.318,114.688,138.818,162.199,192.468,228.051,258.860,279.976,288.393,291.035,292.033,292.524,293.917,294.439,294.258,1
  1356,04/06/23 07:56:39,51,  0.00,160.20,308.193,151.899,155.333,155.450,151.008,150.414,144.199,134.304,130.345,118.867,108.696, 99.562, 92.663, 90.961, 84.934, 83.845, 86.567,161.614, 85.155, 81.518, 79.544, 77.305,222.782,243.181,260.993,276.763,286.995,291.537,293.641,294.269,295.373,295.095,295.720,295.973,296.486,296.392,1
  1357,04/06/23 07:57:03,51, 45.00, 19.80,308.197,150.993,154.106,154.295,149.496,149.313,142.292,133.613,129.062,117.863,107.628, 98.661, 92.679, 89.415, 84.699, 82.888, 85.591, 86.564, 83.292, 80.922, 78.389, 75.834,220.051,240.491,258.791,275.514,286.418,291.158,294.021,294.430,294.527,294.845,295.396,295.820,295.760,295.931,1
  1358,04/06/23 07:57:21,51, 45.00,160.20,308.198,154.520,158.392,158.174,153.383,153.095,145.880,137.738,133.140,121.242,111.022,101.882, 95.231, 92.596, 88.050, 85.491, 88.234,135.273, 85.784, 84.220, 81.446, 78.325,223.433,243.622,261.259,276.767,286.932,290.817,293.459,294.121,294.402,294.897,295.451,295.210,295.895,295.951,1
  1359,04/06/23 07:57:21,41, 295.9400,  81.3000,1007.8000, 240.3100,0,1
  1360,04/06/23 07:57:43,51, 90.00, 19.80,308.198,149.491,153.306,152.610,147.920,147.711,140.828,132.449,127.983,116.797,106.738, 97.820, 91.357, 87.863, 83.925, 82.347, 84.994, 86.491, 82.960, 79.330, 78.138, 75.110,218.863,239.567,258.283,274.980,285.741,291.014,293.466,294.537,294.443,294.942,295.706,295.562,296.356,295.755,1
  1361,04/06/23 07:58:02,51, 90.00,160.20,308.201,159.309,163.178,162.531,157.809,157.729,150.796,141.961,139.256,125.920,114.810,105.791, 98.692, 95.685, 90.832, 89.258, 91.444, 95.004, 88.323, 85.485, 84.632, 80.846,225.890,245.221,261.867,276.894,286.828,290.779,293.812,294.262,294.987,295.243,296.306,296.362,296.269,295.920,1
  1362,04/06/23 07:58:02,41, 296.0800,  80.4300,1007.8000, 240.5800,0,1
  1363,04/06/23 07:58:25,51,135.00, 19.80,308.205,146.758,150.668,150.154,145.189,145.040,138.859,130.122,126.548,114.424,104.941, 95.802, 89.496, 86.591, 81.744, 80.310, 83.529,113.117, 81.160, 78.699, 77.630, 73.863,218.471,239.300,257.808,274.749,286.493,291.531,293.280,294.194,295.007,295.423,295.431,295.816,296.293,295.526,1
  1364,04/06/23 07:58:43,51,135.00,160.20,308.207,156.328,160.139,160.133,155.555,155.051,148.560,139.604,134.505,123.606,112.766,103.956, 97.034, 94.403, 89.537, 87.187, 90.063, 90.949, 87.198, 84.221, 83.330, 80.138,224.999,245.227,261.978,277.265,287.026,291.336,293.374,294.087,294.418,294.184,295.747,295.671,295.889,295.437,1
  1365,04/06/23 07:58:44,41, 296.1400,  80.3500,1007.9000, 240.5700,0,1
  1366,04/06/23 08:00:01,41, 296.0400,  80.8400,1007.9000, 240.9400,0,1
  1367,04/06/23 08:00:36,51,  0.00, 19.80,308.208,151.729,155.410,155.958,149.772,150.191,143.329,135.342,130.046,118.664,108.845,100.163, 93.583, 90.213, 86.236, 84.515, 86.104, 87.092, 84.114, 81.758, 79.677, 76.789,221.749,241.742,259.816,275.630,286.118,289.908,292.453,293.282,293.935,295.066,295.015,294.258,294.625,294.953,1
  1368,04/06/23 08:00:53,51,  0.00, 90.00,308.212, 68.003, 70.402, 70.896, 66.856, 67.159, 64.607, 58.952, 56.292, 50.102, 44.303, 40.992, 36.936, 34.929, 33.707, 34.596, 39.337, 43.276, 40.715, 38.093, 37.164, 32.572,114.817,138.270,162.640,192.733,228.076,258.629,279.832,288.012,289.888,291.986,292.555,292.817,293.504,293.710,1
  1369,04/06/23 08:01:11,51,  0.00,160.20,308.211,151.697,155.918,156.470,150.438,150.163,144.037,135.278,130.888,119.188,108.809,100.415, 92.924, 90.395, 86.045, 84.506, 86.755,168.531, 83.825, 81.539, 80.188, 77.142,223.433,243.116,261.393,276.502,287.438,290.942,293.073,293.747,293.546,294.786,294.903,294.542,294.554,294.853,1
  1370,04/06/23 08:01:34,51, 45.00, 19.80,308.212,151.027,154.971,155.539,149.324,149.547,143.056,134.654,129.106,118.267,108.206, 99.467, 92.655, 89.030, 84.889, 83.200, 85.249, 86.431, 83.493, 80.511, 79.289, 75.770,220.342,240.658,259.181,274.990,285.922,290.691,293.446,293.319,293.956,294.809,294.781,294.323,295.075,295.505,1
  1371,04/06/23 08:01:53,51, 45.00,160.20,308.212,153.936,156.876,158.180,152.306,152.498,145.889,136.995,132.426,120.982,110.543,101.536, 93.954, 91.472, 87.063, 85.350, 87.337,134.651, 84.978, 82.801, 80.639, 78.040,223.970,243.554,262.267,277.341,287.295,290.522,293.254,294.091,294.532,295.612,295.447,294.566,295.066,295.387,1
  1372,04/06/23 08:01:53,41, 296.1000,  80.5700,1007.9000, 239.5100,0,1
  1373,04/06/23 08:02:15,51, 90.00, 19.80,308.214,150.499,153.924,154.916,148.421,148.714,142.360,133.460,128.756,117.461,107.720, 99.057, 91.891, 89.120, 84.818, 83.411, 85.277, 86.743, 83.074, 80.291, 78.475, 75.410,220.004,240.217,259.204,274.966,285.983,290.712,292.944,293.712,294.753,295.392,295.849,294.813,295.141,295.507,1
  1374,04/06/23 08:02:33,51, 90.00,160.20,308.215,157.976,161.473,162.249,156.427,156.293,149.832,141.019,137.413,124.360,114.136,105.437, 97.214, 94.673, 90.197, 88.593, 90.375, 94.500, 88.101, 84.858, 82.704, 80.662,225.521,244.608,262.510,277.036,287.050,290.795,292.736,293.754,294.172,295.039,295.059,295.087,294.838,295.813,1
  1375,04/06/23 08:02:34,41, 296.0500,  81.1100,1007.9000, 239.1800,0,1
  1376,04/06/23 08:02:56,51,135.00, 19.80,308.215,147.596,151.203,152.039,146.005,145.897,139.288,130.482,127.399,115.060,105.157, 96.805, 89.650, 86.689, 83.477, 81.256, 84.061,110.203, 81.740, 79.482, 77.692, 74.015,218.894,239.221,258.690,274.642,286.592,289.968,292.408,292.910,293.680,294.240,295.268,294.535,294.599,295.073,1
  1377,04/06/23 08:03:14,51,135.00,160.20,308.209,156.674,160.368,160.400,155.397,155.712,148.781,140.051,134.648,123.983,113.636,104.770, 97.556, 94.368, 90.187, 88.389, 89.817, 91.203, 88.045, 84.979, 83.375, 79.921,225.305,245.187,262.784,277.607,287.270,289.803,293.252,293.072,293.732,295.165,294.886,294.309,294.891,295.089,1
  1378,04/06/23 08:03:15,41, 295.9700,  81.4400,1007.9000, 239.8700,0,1
  1379,04/06/23 08:04:32,41, 295.9000,  82.0900,1007.9000, 239.8400,0,1
  1380,04/06/23 08:05:07,51,  0.00, 19.80,308.195,151.257,155.457,155.880,150.600,150.265,143.602,135.781,130.275,119.483,108.523,100.563, 93.158, 90.638, 86.269, 84.568, 86.214, 86.778, 84.136, 82.066, 79.294, 76.485,221.647,240.543,259.559,275.804,286.542,290.662,292.318,293.770,294.284,293.933,294.924,295.779,295.619,295.351,1
  1381,04/06/23 08:05:24,51,  0.00, 90.00,308.197, 67.465, 70.457, 70.193, 66.049, 66.818, 64.272, 58.629, 56.209, 49.696, 43.945, 40.443, 36.991, 35.779, 33.041, 33.677, 38.856, 42.615, 40.437, 37.952, 36.616, 32.464,115.040,137.631,162.337,192.797,228.039,258.811,279.856,288.174,291.091,292.438,293.660,293.578,293.940,294.528,1
  1382,04/06/23 08:05:42,51,  0.00,160.20,308.193,152.410,156.616,156.828,151.512,151.367,144.477,135.616,131.018,120.806,108.950,101.357, 94.036, 91.370, 86.877, 85.296, 87.443,167.608, 84.953, 81.950, 80.178, 77.024,223.894,242.562,261.073,276.757,286.417,291.034,292.485,293.360,293.772,295.194,295.096,295.920,296.193,295.962,1
  1383,04/06/23 08:06:05,51, 45.00, 19.80,308.187,151.546,155.679,155.981,150.259,150.553,143.762,134.788,129.088,119.193,108.437, 99.504, 92.202, 89.708, 85.845, 82.909, 85.610, 86.092, 83.089, 80.748, 78.857, 75.541,220.606,239.763,258.873,275.817,286.411,290.907,293.091,294.129,294.030,294.628,295.736,295.026,295.349,295.687,1
  1384,04/06/23 08:06:23,51, 45.00,160.20,308.184,154.140,158.351,158.293,152.624,152.701,146.275,137.890,133.052,121.957,110.334,102.400, 94.890, 92.025, 87.768, 86.112, 87.962,132.477, 85.449, 82.916, 80.689, 77.627,224.615,243.502,261.420,276.747,287.166,291.024,292.732,293.623,294.046,294.762,294.804,295.438,294.615,295.632,1
