Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000,Ch  51.248,Ch  51.760,Ch  52.280,Ch  52.804,Ch  53.336,Ch  53.848,Ch  54.400,Ch  54.940,Ch  55.500,Ch  56.020,Ch  56.660,Ch  57.288,Ch  57.964,Ch  58.800,DataQuality
628,04/08/23 03:20:06,51,0.0,160.2,306.172,169.395,173.257,173.733,166.319,165.228,156.78,147.715,142.242,129.745,118.074,108.473,100.431,97.672,94.4,92.441,94.463,159.754,90.755,88.436,86.983,81.211,226.953,245.517,263.262,278.261,288.315,292.515,294.056,295.583,295.293,296.006,295.368,296.802,295.675,296.178,1.0
629,04/08/23 03:20:30,51,45.0,19.8,306.174,164.191,167.349,168.315,160.987,159.919,151.878,142.621,136.781,124.027,113.538,103.265,95.667,93.08,89.462,88.101,89.549,88.928,86.516,83.969,82.744,76.074,221.644,242.331,260.695,276.965,287.641,293.182,294.42,295.719,295.832,296.569,295.162,296.256,295.958,296.119,1.0
630,04/08/23 03:20:47,51,45.0,160.2,306.171,170.125,173.787,174.217,166.857,166.282,158.627,148.345,143.428,130.103,118.644,108.685,100.355,98.288,93.916,92.291,93.707,137.644,90.554,88.738,86.234,80.908,227.0,246.084,263.105,278.552,288.079,292.623,293.784,295.092,295.184,295.913,295.292,296.079,295.907,296.142,1.0
632,04/08/23 03:21:10,51,90.0,19.8,306.171,162.128,165.857,165.976,158.718,157.851,150.269,140.386,135.289,121.955,111.909,101.907,93.997,91.179,87.77,86.088,87.557,88.662,85.813,82.547,81.386,75.387,221.113,241.088,259.953,276.232,286.778,291.92,293.546,296.103,295.507,295.472,295.04,295.728,295.675,296.036,1.0
633,04/08/23 03:21:28,51,90.0,160.2,306.168,174.402,177.678,178.215,171.489,170.964,163.427,153.726,149.417,136.243,125.397,115.917,108.238,106.203,102.639,101.083,103.138,107.383,100.044,98.54,97.064,91.237,231.878,249.703,266.053,279.453,288.562,292.629,294.26,295.44,295.375,296.298,295.361,295.764,295.965,296.074,1.0
635,04/08/23 03:21:51,51,135.0,19.8,306.164,161.926,165.659,165.584,158.253,157.349,150.15,140.316,135.174,121.934,111.173,101.706,94.327,91.49,88.536,85.93,88.64,120.118,86.037,83.343,82.01,75.974,221.636,241.444,260.384,276.465,287.25,292.374,294.027,295.235,295.509,296.082,295.398,296.552,295.132,296.361,1.0
636,04/08/23 03:22:09,51,135.0,160.2,306.159,173.62,177.338,177.736,171.052,170.175,162.486,153.033,147.423,135.5,124.165,114.997,107.383,104.753,101.391,99.569,101.794,101.239,98.581,96.552,94.854,89.787,231.026,248.865,265.585,279.347,288.268,292.689,294.345,295.421,295.453,295.971,295.322,295.696,295.795,295.861,1.0
639,04/08/23 03:24:02,51,0.0,19.8,306.163,164.864,167.856,167.803,161.582,160.282,152.296,142.586,137.334,125.119,113.284,103.661,96.168,92.862,89.881,87.835,90.494,88.986,86.15,85.153,83.247,76.628,223.481,242.747,260.598,276.983,288.165,292.52,294.067,296.034,295.484,296.26,295.971,295.835,296.35,295.555,1.0
640,04/08/23 03:24:19,51,0.0,90.0,306.166,76.222,78.533,78.935,74.227,73.506,70.608,63.865,61.079,53.839,47.247,42.596,38.48,37.569,36.559,37.44,42.601,45.47,43.391,41.733,40.891,32.796,118.466,141.654,165.507,195.912,230.543,260.691,280.865,289.67,292.208,294.126,294.7,295.146,295.703,295.028,1.0
641,04/08/23 03:24:36,51,0.0,160.2,306.164,167.63,171.305,171.096,165.13,164.168,155.852,145.951,139.974,128.15,116.07,106.3,98.415,96.462,92.995,90.818,92.999,162.932,89.292,87.56,86.332,80.208,226.994,244.874,262.548,277.998,287.934,293.037,294.208,295.703,295.037,295.407,295.76,296.31,295.918,295.352,1.0
642,04/08/23 03:25:00,51,45.0,19.8,306.163,162.493,166.212,166.128,159.25,158.376,150.103,140.1,135.477,122.929,111.139,101.049,94.143,91.353,87.663,86.574,88.235,88.757,84.649,83.526,81.537,74.902,221.867,241.006,259.609,276.162,287.624,292.038,293.829,294.955,294.505,295.521,295.305,295.749,297.035,296.622,1.0
643,04/08/23 03:25:17,51,45.0,160.2,306.164,170.607,174.098,173.736,167.622,166.723,158.339,148.241,143.417,130.436,118.117,107.961,100.794,98.009,94.299,92.332,93.701,138.243,89.913,89.2,86.712,80.358,227.639,245.812,263.272,278.7,288.377,292.804,294.411,296.0,295.269,295.409,296.243,296.53,297.331,295.974,1.0
645,04/08/23 03:25:41,51,90.0,19.8,306.168,162.265,165.672,165.68,159.163,158.117,150.263,140.48,134.868,122.779,111.091,100.834,94.094,91.618,88.373,86.212,88.778,89.016,84.806,83.839,81.561,74.714,222.192,241.262,260.083,276.346,287.73,292.379,294.178,295.713,295.555,296.079,296.343,296.714,296.598,296.123,1.0
646,04/08/23 03:25:59,51,90.0,160.2,306.169,174.417,177.729,177.112,171.365,170.452,162.665,152.918,148.441,136.113,124.237,114.526,107.742,105.465,102.185,99.665,102.264,108.609,98.597,97.106,95.066,89.9,231.561,248.851,265.364,279.151,288.895,292.121,294.326,295.809,295.794,296.459,296.933,295.82,296.578,295.957,1.0
648,04/08/23 03:26:22,51,135.0,19.8,306.17,163.478,166.994,167.437,160.69,159.832,151.545,141.949,137.929,124.729,113.548,104.133,97.176,95.353,92.149,89.655,92.411,124.546,88.408,88.243,86.07,80.396,225.926,243.98,261.617,276.995,287.977,292.504,294.305,295.689,295.242,295.527,296.173,296.752,296.879,296.186,1.0
649,04/08/23 03:26:40,51,135.0,160.2,306.168,173.354,177.258,177.091,170.952,169.873,161.82,152.755,146.842,135.438,123.732,114.32,106.947,104.739,101.489,99.798,101.724,100.599,98.472,96.043,94.632,88.824,231.723,248.606,265.588,279.808,289.085,292.873,294.931,295.164,295.889,295.432,296.246,296.524,296.625,295.141,1.0
652,04/08/23 03:28:33,51,0.0,19.8,306.186,164.734,168.819,168.399,161.156,161.31,153.764,142.719,137.474,124.945,113.021,103.457,96.099,93.313,89.751,88.545,89.687,89.256,86.76,84.05,82.567,76.275,222.781,242.095,260.867,276.801,287.071,291.575,293.986,294.475,294.807,295.321,295.157,295.051,295.282,294.884,1.0
653,04/08/23 03:28:51,51,0.0,90.0,306.191,78.033,80.352,81.054,75.673,75.719,72.53,66.431,63.506,56.162,48.645,45.257,41.737,39.802,39.041,40.602,44.053,47.475,44.932,44.608,43.744,34.917,121.173,143.82,167.966,196.938,231.322,260.401,281.314,289.236,292.138,293.172,294.18,294.695,294.497,295.078,1.0
654,04/08/23 03:29:08,51,0.0,160.2,306.198,169.168,172.913,173.635,166.382,166.465,158.133,148.5,142.329,130.171,117.633,108.215,100.847,97.642,94.69,92.648,94.039,165.676,90.782,88.99,86.645,80.868,226.435,244.815,263.385,277.522,287.853,291.6,293.812,294.675,294.879,294.806,295.686,294.605,295.553,295.092,1.0
655,04/08/23 03:29:33,51,45.0,19.8,306.203,162.357,165.989,166.209,159.251,159.044,151.191,140.912,135.814,122.72,110.811,101.758,94.847,91.479,88.356,86.218,88.136,87.81,85.128,83.506,81.123,74.492,220.969,240.999,259.982,275.978,287.395,291.985,294.152,295.395,294.871,295.374,295.465,295.092,295.309,295.753,1.0
656,04/08/23 03:29:50,51,45.0,160.2,306.207,170.927,174.598,174.552,167.557,167.455,159.079,149.345,143.887,130.878,117.738,108.816,100.903,97.908,94.823,92.836,94.055,136.313,90.509,88.561,86.077,80.165,226.744,245.681,263.292,277.818,287.539,291.525,293.731,294.619,294.8,294.114,295.331,294.824,295.43,294.65,1.0
658,04/08/23 03:30:13,51,90.0,19.8,306.212,160.091,164.347,164.903,156.953,157.348,149.244,139.146,133.53,121.143,108.746,99.925,92.477,90.104,87.017,85.361,86.673,88.44,84.288,82.039,80.224,74.196,220.203,239.946,259.585,275.822,286.93,291.35,293.903,294.711,294.316,294.44,295.298,294.667,295.24,295.133,1.0
659,04/08/23 03:30:31,51,90.0,160.2,306.215,172.888,176.762,177.17,169.969,169.589,161.983,152.169,147.868,134.224,122.043,113.001,105.54,102.739,99.578,98.047,98.158,105.407,95.783,93.652,91.799,86.458,228.795,246.831,264.146,278.703,287.982,291.567,293.758,294.054,294.284,295.25,295.753,295.101,294.956,294.756,1.0
661,04/08/23 03:30:54,51,135.0,19.8,306.221,166.505,170.652,170.698,164.016,163.458,155.755,146.497,142.013,129.541,117.424,108.622,102.558,99.0,96.429,95.03,96.234,125.657,94.272,93.402,91.93,86.192,228.623,245.759,262.887,277.49,287.135,291.35,293.773,294.246,294.467,294.148,294.875,294.568,295.26,295.266,1.0
662,04/08/23 03:31:12,51,135.0,160.2,306.226,174.081,177.902,178.424,171.305,171.38,163.318,153.442,147.629,136.22,123.867,114.823,107.372,104.031,101.474,100.041,100.882,100.991,98.609,96.046,95.159,89.329,231.23,248.318,264.696,278.945,287.983,291.821,294.083,294.466,294.735,294.893,295.121,294.686,294.945,295.016,1.0
665,04/08/23 03:33:06,51,0.0,19.8,306.265,165.041,168.3,167.917,161.129,161.181,152.741,143.261,137.45,124.851,113.503,104.528,96.293,93.981,90.143,88.531,89.632,88.554,86.197,84.697,82.321,75.696,222.937,242.766,260.61,276.939,287.574,292.064,294.479,295.143,295.387,295.36,295.143,296.447,296.018,296.387,1.0
666,04/08/23 03:33:23,51,0.0,90.0,306.272,76.351,78.211,78.365,73.914,74.234,70.518,64.591,61.211,53.772,48.016,43.572,39.468,38.008,37.318,38.777,42.635,45.252,44.019,41.751,40.372,32.318,118.66,141.507,165.736,195.639,230.43,261.434,280.733,290.04,292.095,293.291,294.106,294.869,295.328,295.194,1.0
667,04/08/23 03:33:40,51,0.0,160.2,306.277,169.771,172.497,173.225,166.121,165.572,157.334,148.054,141.951,129.831,118.097,108.803,100.541,97.843,94.453,93.171,93.65,159.129,90.767,89.306,86.456,79.797,226.453,245.62,263.024,278.299,288.242,292.591,294.328,295.175,294.962,295.864,295.732,296.5,296.143,295.858,1.0
668,04/08/23 03:34:04,51,45.0,19.8,306.286,162.79,165.633,166.208,159.144,158.925,150.928,141.031,135.636,123.46,112.133,102.79,94.949,92.168,88.819,87.5,88.401,88.158,85.756,83.455,81.874,75.312,221.661,241.971,259.922,276.478,287.577,292.573,294.266,295.488,295.171,295.811,295.442,296.835,296.02,296.039,1.0
669,04/08/23 03:34:21,51,45.0,160.2,306.293,171.718,174.961,175.105,168.164,168.199,159.305,149.612,144.351,131.461,119.892,110.263,101.82,99.029,95.307,93.245,94.419,135.034,91.063,89.257,87.245,80.954,227.747,246.289,263.185,279.018,288.311,292.96,294.478,296.03,295.41,295.796,296.069,296.977,296.97,296.66,1.0
671,04/08/23 03:34:44,51,90.0,19.8,306.302,163.999,167.096,167.113,160.374,160.386,151.659,142.651,137.202,124.827,113.514,104.683,97.469,94.07,91.368,88.937,90.335,91.041,87.919,85.626,84.129,77.73,223.277,242.855,260.703,276.841,287.332,292.62,294.27,295.044,294.703,295.983,295.866,296.326,296.237,296.01,1.0
672,04/08/23 03:35:02,51,90.0,160.2,306.307,174.138,177.449,177.722,171.167,171.064,162.101,153.05,149.238,135.704,124.005,114.622,106.751,104.071,100.682,98.501,99.048,104.96,96.421,94.771,92.56,86.886,229.855,248.213,264.592,279.398,288.623,292.843,294.881,295.596,295.765,296.28,296.399,296.239,296.423,296.085,1.0
674,04/08/23 03:35:26,51,135.0,19.8,306.314,165.705,168.9,169.486,162.585,162.456,153.837,144.977,140.057,127.914,117.303,108.509,101.367,98.702,95.835,93.995,94.941,125.224,93.45,92.036,90.594,84.455,228.532,246.522,262.695,277.379,287.965,292.817,294.387,295.532,295.14,295.658,296.051,296.379,296.624,296.129,1.0
675,04/08/23 03:35:44,51,135.0,160.2,306.322,172.99,176.029,176.22,169.786,169.488,161.018,151.779,145.18,133.881,121.872,112.621,104.584,101.768,97.945,96.319,97.962,97.404,94.392,92.1,90.642,84.353,229.059,247.548,264.528,279.127,288.55,292.951,294.441,295.569,295.071,296.093,295.969,296.943,296.143,295.883,1.0
678,04/08/23 03:37:37,51,0.0,19.8,306.355,165.366,169.309,169.402,162.799,161.601,153.712,143.603,138.128,126.201,113.753,104.575,96.984,94.745,91.123,89.316,90.433,89.65,87.193,85.318,83.337,76.927,224.48,242.538,260.903,277.32,288.094,292.667,294.24,295.91,295.706,295.558,295.708,296.963,295.543,295.244,1.0
679,04/08/23 03:37:55,51,0.0,90.0,306.363,76.277,78.878,79.039,74.087,74.053,70.166,63.341,60.094,53.422,46.559,42.804,38.335,37.069,35.985,37.453,41.122,43.828,41.826,41.621,40.221,31.919,117.586,139.893,164.621,194.587,230.721,260.815,281.615,290.5,292.293,293.225,294.302,295.458,294.544,295.766,1.0
680,04/08/23 03:38:12,51,0.0,160.2,306.365,169.399,173.669,174.102,167.312,166.504,158.131,148.045,143.096,130.391,118.076,108.952,100.69,97.983,94.788,93.143,93.793,165.98,90.397,88.282,87.47,80.428,226.856,245.256,263.326,278.122,288.861,292.422,294.559,295.632,295.586,296.325,295.751,296.457,295.508,295.203,1.0
681,04/08/23 03:38:36,51,45.0,19.8,306.368,162.611,166.508,166.78,159.863,159.693,150.46,141.015,135.429,123.165,111.627,102.429,95.295,92.321,89.205,87.276,88.729,88.46,85.726,84.03,82.0,75.666,222.311,241.058,259.963,276.63,287.527,292.715,294.323,295.586,295.227,295.479,295.725,296.14,295.565,295.278,1.0
682,04/08/23 03:38:54,51,45.0,160.2,306.377,171.986,176.04,176.134,170.033,168.937,160.484,150.378,145.351,133.067,120.17,111.112,102.886,99.784,96.927,94.923,95.653,139.618,91.895,90.134,87.894,81.865,228.262,245.942,263.45,278.375,288.803,292.978,294.511,295.73,295.057,294.88,295.74,296.055,294.901,295.542,1.0
684,04/08/23 03:39:17,51,90.0,19.8,306.381,164.828,169.015,168.839,162.508,161.154,153.457,143.388,138.759,126.73,114.865,106.196,98.947,96.325,93.116,92.094,92.776,94.153,91.126,89.616,87.621,81.239,226.888,244.366,261.18,277.736,287.824,292.608,293.682,295.51,295.958,295.395,295.83,296.165,295.302,295.457,1.0
685,04/08/23 03:39:35,51,90.0,160.2,306.381,174.558,178.149,178.637,172.026,171.516,163.213,153.93,150.256,136.34,124.377,115.604,107.365,104.984,101.328,99.854,100.057,104.898,97.696,96.053,94.022,88.546,232.417,248.8,265.061,279.281,288.641,292.513,294.179,294.873,294.964,294.957,295.284,295.779,294.576,295.026,1.0
687,04/08/23 03:39:58,51,135.0,19.8,306.385,165.367,168.877,169.11,162.323,162.093,153.656,144.049,139.414,127.081,115.503,106.442,99.932,96.836,94.001,92.409,93.921,120.698,92.093,90.229,88.278,82.279,227.352,244.727,261.976,277.005,287.621,292.147,293.915,295.692,295.451,295.04,295.684,296.095,295.381,295.338,1.0
688,04/08/23 03:40:16,51,135.0,160.2,306.385,174.67,178.579,178.625,172.289,171.523,163.15,153.511,147.984,136.093,124.237,115.227,106.784,104.608,101.527,99.378,100.067,100.358,97.648,95.533,94.37,88.383,231.779,248.946,265.32,279.596,288.672,292.403,294.155,295.738,295.418,296.014,295.891,295.802,295.389,295.543,1.0
691,04/08/23 03:42:09,51,0.0,19.8,306.409,165.818,169.787,169.072,162.338,161.851,153.58,143.781,138.866,125.969,114.269,105.32,96.997,93.448,90.849,88.828,90.407,89.812,87.567,85.023,83.891,77.744,223.286,242.721,261.256,277.172,287.635,292.742,294.165,294.489,294.738,295.731,294.868,296.393,295.97,294.433,1.0
692,04/08/23 03:42:27,51,0.0,90.0,306.414,76.554,79.101,78.62,74.343,74.255,70.351,64.215,61.957,53.95,47.225,43.368,38.682,37.177,36.904,37.399,41.431,44.673,41.986,40.833,39.769,31.596,116.589,140.244,164.571,194.742,230.141,261.533,280.792,289.324,291.447,293.295,294.147,294.72,295.322,294.182,1.0
693,04/08/23 03:42:44,51,0.0,160.2,306.417,170.617,174.178,173.752,167.399,166.424,158.675,148.113,143.732,131.167,118.734,109.837,101.18,98.053,94.865,93.233,95.145,168.324,90.291,88.717,87.909,81.478,227.172,245.393,263.324,278.776,288.119,292.863,294.255,294.749,294.728,295.013,294.97,295.282,296.335,294.744,1.0
694,04/08/23 03:43:08,51,45.0,19.8,306.423,163.261,167.042,166.567,159.764,159.722,150.892,141.606,136.634,123.775,112.679,103.464,95.926,92.22,89.977,87.697,90.018,89.311,86.474,84.224,82.728,76.825,222.784,242.169,260.309,276.834,286.659,292.213,293.714,294.898,294.653,295.108,295.445,295.305,296.123,294.465,1.0
695,04/08/23 03:43:26,51,45.0,160.2,306.43,173.484,177.006,176.826,170.348,169.487,161.02,151.674,147.125,134.274,121.75,112.595,104.525,100.874,97.7,96.265,96.819,144.306,93.304,91.549,90.239,84.034,228.154,246.617,264.133,278.252,287.76,292.327,293.241,294.243,293.642,294.684,295.168,295.677,295.677,294.736,1.0
697,04/08/23 03:43:49,51,90.0,19.8,306.44,165.198,168.826,168.341,161.59,161.33,153.591,143.488,139.562,126.81,115.56,106.397,98.925,95.324,93.067,91.278,93.489,93.73,89.998,88.222,87.466,80.74,225.783,244.796,261.823,277.677,288.155,292.635,293.558,294.6,294.693,295.237,294.864,295.655,295.777,294.158,1.0
698,04/08/23 03:44:06,51,90.0,160.2,306.445,176.136,178.888,178.718,172.578,172.201,164.294,154.681,150.646,137.444,125.387,116.764,108.867,105.651,102.461,101.414,102.395,106.532,98.912,96.978,95.392,89.496,230.58,248.16,265.247,279.252,287.875,293.016,294.204,294.423,294.463,294.975,295.275,295.738,295.385,295.342,1.0
700,04/08/23 03:44:30,51,135.0,19.8,306.452,166.158,169.121,169.303,162.665,162.129,154.493,145.007,140.914,128.139,116.34,107.965,100.358,97.244,94.373,93.331,94.897,123.634,92.078,90.437,89.294,83.43,225.633,244.525,261.886,277.51,287.599,292.801,294.216,295.654,294.772,295.811,296.349,296.034,296.357,295.034,1.0
701,04/08/23 03:44:47,51,135.0,160.2,306.456,173.954,177.377,177.147,170.474,170.382,161.969,152.533,147.03,134.807,122.249,113.228,104.857,101.48,98.867,96.065,97.948,97.264,93.929,91.461,91.204,84.744,228.573,246.826,264.672,278.548,288.186,292.783,294.006,294.759,294.735,294.896,296.066,295.542,295.916,295.375,1.0
704,04/08/23 03:46:40,51,0.0,19.8,306.488,167.183,170.411,170.865,163.94,163.497,154.75,145.596,140.91,128.437,116.741,107.657,100.176,97.23,93.836,92.025,93.651,92.381,91.005,88.979,87.318,81.01,226.607,244.499,262.003,277.483,287.89,292.109,294.54,294.788,295.772,294.632,295.964,295.892,295.652,295.271,1.0
705,04/08/23 03:46:58,51,0.0,90.0,306.493,76.206,78.171,78.919,73.782,74.233,70.275,64.545,61.383,53.418,46.551,42.06,38.892,37.978,36.145,36.31,41.957,44.329,42.559,41.064,39.646,30.784,116.629,139.755,164.661,194.638,230.09,261.252,281.171,288.47,292.285,292.38,294.4,294.611,295.341,295.35,1.0
706,04/08/23 03:47:15,51,0.0,160.2,306.502,172.927,175.835,176.679,169.715,169.002,160.42,151.478,146.602,133.753,121.951,111.853,104.213,101.779,98.109,95.021,97.258,172.711,93.87,91.568,90.157,83.145,228.509,246.049,264.036,278.831,288.616,292.491,294.622,295.085,296.173,294.858,296.224,296.132,296.78,295.296,1.0
707,04/08/23 03:47:39,51,45.0,19.8,306.511,165.659,169.2,169.249,162.131,162.036,153.243,144.722,139.339,127.093,115.459,105.898,98.814,96.271,93.024,90.918,93.268,92.271,89.777,87.971,85.524,79.735,224.201,243.215,262.136,277.282,288.144,292.488,294.323,294.421,296.5,295.416,296.154,296.25,296.145,295.728,1.0
708,04/08/23 03:47:57,51,45.0,160.2,306.52,175.017,178.085,178.657,171.968,171.101,162.573,153.867,148.93,135.852,123.615,114.696,106.344,104.312,100.3,98.031,99.722,142.944,96.391,94.615,92.508,86.864,230.466,247.355,265.294,279.498,288.044,292.295,294.139,294.851,296.081,295.16,295.974,295.791,295.825,296.029,1.0
710,04/08/23 03:48:20,51,90.0,19.8,306.535,165.281,168.978,169.038,161.811,161.22,152.757,144.561,139.327,127.119,115.687,106.471,99.173,96.217,92.786,91.427,92.806,93.858,89.758,88.397,85.986,79.763,224.832,243.213,261.865,276.813,287.502,292.44,294.66,294.499,295.915,295.785,296.091,295.469,296.14,295.757,1.0
711,04/08/23 03:48:38,51,90.0,160.2,306.542,177.492,180.248,180.702,174.811,173.885,165.872,157.042,153.366,139.568,128.085,119.338,111.47,109.019,105.748,103.521,104.948,108.887,101.583,100.932,98.658,92.866,234.058,250.376,266.667,280.099,288.834,292.812,294.496,294.81,295.583,294.873,295.847,296.317,296.439,296.274,1.0
713,04/08/23 03:49:01,51,135.0,19.8,306.549,167.453,170.48,171.068,163.845,163.18,154.394,145.867,141.303,128.097,116.63,107.018,100.104,97.21,93.769,91.608,93.106,121.819,90.776,89.171,86.234,80.724,223.227,242.241,260.71,277.016,288.194,291.849,294.397,295.065,295.96,295.02,295.886,296.017,296.185,295.672,1.0
714,04/08/23 03:49:19,51,135.0,160.2,306.556,174.733,177.697,178.486,171.457,170.653,161.945,153.394,147.414,135.722,122.73,113.667,105.378,102.685,98.753,96.377,98.429,97.431,94.372,92.885,90.555,84.289,228.689,246.601,264.379,278.955,288.673,292.364,294.833,294.216,295.483,294.825,296.095,295.998,295.676,294.927,1.0
717,04/08/23 03:51:12,51,0.0,19.8,306.6,165.281,170.012,169.609,162.919,162.443,154.386,145.144,139.851,127.537,115.76,105.727,98.19,95.651,92.014,90.186,92.152,91.511,89.444,87.539,85.072,79.085,224.249,243.206,260.835,277.427,288.12,291.993,293.986,294.332,294.978,294.897,295.47,295.516,296.042,295.791,1.0
718,04/08/23 03:51:29,51,0.0,90.0,306.606,76.934,80.411,80.149,76.119,74.834,72.232,65.519,61.768,55.183,47.917,43.748,39.176,37.889,37.246,38.188,42.385,45.314,43.841,41.27,40.915,31.853,117.402,140.205,164.376,195.198,230.278,260.607,281.455,288.662,292.025,293.167,294.641,294.517,294.692,295.238,1.0
719,04/08/23 03:51:47,51,0.0,160.2,306.612,171.759,176.45,175.675,169.354,168.733,161.088,151.431,145.982,133.947,121.809,111.28,103.568,100.624,97.196,95.027,96.915,168.554,93.111,91.485,89.041,83.305,228.531,245.851,263.478,278.575,288.661,292.825,294.784,294.637,295.005,295.242,295.978,296.171,295.616,295.485,1.0
720,04/08/23 03:52:10,51,45.0,19.8,306.619,166.992,171.547,171.173,164.412,163.971,156.726,147.35,141.641,129.877,118.607,108.701,101.532,98.701,95.487,94.092,95.298,95.336,92.515,90.436,88.689,83.14,227.951,245.487,262.239,277.76,288.481,292.434,294.566,294.578,295.731,295.625,295.736,296.026,295.652,296.532,1.0
721,04/08/23 03:52:28,51,45.0,160.2,306.621,175.266,179.048,179.02,172.687,172.269,164.002,154.802,149.271,137.303,124.802,115.355,107.311,105.003,101.059,98.745,100.276,147.427,97.806,95.126,93.071,88.127,231.637,248.251,265.301,279.186,288.9,292.659,294.639,294.65,295.589,295.787,296.121,295.935,295.665,296.177,1.0
723,04/08/23 03:52:51,51,90.0,19.8,306.628,163.814,168.146,167.986,161.062,160.84,152.357,143.266,137.228,125.69,113.772,104.698,96.647,94.209,90.853,89.604,90.834,91.455,88.101,86.285,84.031,78.594,223.517,242.174,260.221,276.554,287.115,292.445,294.125,294.581,294.718,295.682,295.669,295.84,295.63,296.263,1.0
724,04/08/23 03:53:09,51,90.0,160.2,306.636,176.058,180.058,179.665,173.647,173.242,164.929,156.028,150.872,137.89,125.785,116.37,107.851,104.987,101.869,99.559,101.458,106.076,98.034,96.019,93.906,88.378,230.687,247.689,264.575,279.103,288.823,292.067,294.388,294.768,294.972,295.84,296.536,296.189,296.233,296.297,1.0
726,04/08/23 03:53:32,51,135.0,19.8,306.644,166.306,170.901,170.909,164.133,163.215,155.313,146.413,141.519,128.275,116.597,106.742,99.55,96.019,93.244,91.231,92.969,124.434,89.582,87.612,85.845,80.419,223.799,242.326,260.087,277.076,287.309,292.139,294.431,294.257,295.147,295.363,295.069,295.373,295.973,296.075,1.0
727,04/08/23 03:53:50,51,135.0,160.2,306.646,174.412,178.524,178.539,172.428,171.186,163.382,153.957,148.01,136.425,123.559,113.737,105.8,102.627,99.108,96.959,98.772,97.682,94.357,92.796,90.774,84.939,229.475,246.632,263.382,279.111,288.58,292.619,294.861,294.394,294.951,295.252,295.236,295.611,295.743,295.729,1.0
730,04/08/23 03:55:43,51,0.0,19.8,306.673,168.553,172.233,171.802,165.505,165.069,156.64,147.171,141.261,129.162,118.054,107.479,100.232,96.616,93.521,91.409,92.369,92.218,90.309,86.496,85.742,79.104,223.87,242.967,261.035,277.069,288.124,291.236,294.086,295.363,294.557,295.719,295.57,295.537,295.794,295.747,1.0
731,04/08/23 03:56:01,51,0.0,90.0,306.68,78.132,80.918,80.51,76.209,76.436,72.444,65.807,63.077,55.873,49.457,44.333,40.193,38.626,37.625,38.283,42.336,45.149,43.324,41.938,40.102,32.627,116.859,140.126,164.586,194.819,230.721,260.093,280.587,289.579,291.565,293.595,294.435,295.266,294.658,294.948,1.0
732,04/08/23 03:56:19,51,0.0,160.2,306.687,173.084,176.161,176.046,169.51,169.127,161.311,151.738,146.37,133.742,121.799,111.712,104.298,101.337,97.785,95.446,96.872,175.191,93.709,90.629,89.337,83.145,226.815,245.748,263.243,278.293,288.259,291.859,293.742,295.423,295.192,295.549,295.952,295.412,295.891,295.452,1.0
733,04/08/23 03:56:43,51,45.0,19.8,306.691,167.715,170.992,171.022,164.43,164.196,156.867,147.091,141.798,129.432,118.258,107.637,100.535,97.148,93.915,92.129,93.017,93.182,91.21,88.324,87.063,80.065,223.883,242.725,260.605,276.548,287.501,291.509,293.661,294.889,294.413,295.345,296.221,295.458,294.745,294.965,1.0
734,04/08/23 03:57:01,51,45.0,160.2,306.689,175.554,178.858,178.598,172.506,172.002,164.098,154.229,149.234,136.779,124.627,114.241,106.752,103.962,99.992,98.251,99.485,144.375,96.947,93.891,92.382,86.85,230.087,247.623,264.36,278.773,288.488,291.96,293.413,295.075,294.854,295.759,295.928,296.233,294.972,296.164,1.0
736,04/08/23 03:57:23,51,90.0,19.8,306.692,164.176,168.228,167.732,161.7,160.365,153.021,143.776,138.206,126.045,114.148,104.508,97.682,93.819,91.498,88.881,90.919,90.751,87.894,84.887,83.729,77.306,221.821,241.525,259.886,276.266,287.332,291.803,293.656,294.828,295.054,295.586,296.222,295.044,295.367,295.884,1.0
737,04/08/23 03:57:41,51,90.0,160.2,306.695,176.63,180.4,180.27,174.39,173.403,166.008,156.323,151.706,138.381,126.812,117.052,109.105,106.007,103.237,100.68,101.642,105.925,99.107,96.274,94.953,89.078,230.457,248.567,264.729,278.816,288.401,291.809,293.244,294.959,295.116,295.731,295.658,295.822,295.234,295.015,1.0
739,04/08/23 03:58:04,51,135.0,19.8,306.697,167.917,171.618,171.232,164.654,164.033,156.575,146.444,142.217,128.608,117.845,107.346,100.555,97.366,94.121,91.747,93.517,122.047,90.519,88.353,86.571,80.422,223.846,242.495,260.563,276.747,287.69,291.682,294.052,295.39,294.712,296.315,295.671,296.1,296.192,295.757,1.0
740,04/08/23 03:58:22,51,135.0,160.2,306.697,175.163,178.619,178.497,172.617,171.487,164.079,153.565,148.263,136.135,124.691,114.573,106.826,103.504,100.53,97.35,99.228,98.466,96.006,92.879,92.434,85.991,229.809,247.243,264.276,278.5,288.203,291.759,293.212,294.95,294.637,295.963,295.577,295.329,295.843,295.341,1.0
