Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000
1282,04/09/23 07:29:34,51,90.0,19.8,305.332,142.545,145.93,146.535,140.5,139.945,134.143,124.965,120.742,109.996,99.946,90.992,84.979,82.439,80.04,78.685,80.757,81.14,78.395,77.003,75.058,67.931
1283,04/09/23 07:29:52,51,90.0,160.2,305.336,149.136,151.983,152.609,146.326,146.383,139.793,130.99,127.394,115.151,104.717,96.107,89.351,86.947,84.573,81.96,84.613,89.149,81.619,79.645,77.972,72.065
1285,04/09/23 07:30:15,51,135.0,19.8,305.335,141.497,144.725,145.072,139.36,139.172,132.937,124.013,120.361,108.819,98.947,90.82,84.911,81.912,79.82,77.796,79.945,112.372,77.604,76.517,75.038,68.438
1286,04/09/23 07:30:32,51,135.0,160.2,305.338,148.714,152.209,152.932,146.197,146.402,139.496,130.399,125.397,115.058,104.774,95.663,88.625,86.582,83.75,81.954,84.338,83.986,82.184,80.035,77.634,71.244
1289,04/09/23 07:32:25,51,0.0,19.8,305.324,144.88,148.175,148.701,142.747,142.77,135.909,127.622,121.599,111.809,101.564,92.9,86.248,83.889,81.12,79.95,82.537,81.455,79.708,78.117,75.059,69.379
1290,04/09/23 07:32:43,51,0.0,90.0,305.326,63.258,65.703,65.56,61.801,62.677,60.565,54.168,51.748,45.824,40.686,36.738,32.737,32.091,31.93,33.363,38.411,41.095,38.546,38.096,36.216,28.23
1291,04/09/23 07:33:01,51,0.0,160.2,305.327,146.152,149.039,149.617,143.625,143.363,137.431,128.486,123.574,113.701,103.231,94.983,87.842,85.453,82.86,81.43,83.595,163.935,80.259,79.975,77.407,70.891
1292,04/09/23 07:33:24,51,45.0,19.8,305.325,144.543,147.631,148.014,141.487,141.685,135.112,126.134,120.95,110.976,101.146,92.118,85.231,83.319,80.09,79.277,81.385,81.51,79.224,77.689,74.929,69.333
1293,04/09/23 07:33:42,51,45.0,160.2,305.327,148.083,150.701,151.395,145.251,145.133,138.991,129.552,125.591,114.269,104.492,95.65,89.0,86.021,83.073,82.281,84.598,132.404,81.253,79.768,77.118,71.761
1295,04/09/23 07:34:05,51,90.0,19.8,305.329,143.356,146.193,146.077,140.022,139.846,133.606,124.994,120.29,109.48,100.135,91.482,84.831,82.287,79.801,78.992,81.506,82.036,78.61,77.293,75.285,68.997
1296,04/09/23 07:34:23,51,90.0,160.2,305.326,148.87,151.914,152.179,146.403,145.832,139.657,131.087,126.277,114.911,104.385,95.88,89.096,86.51,83.197,82.264,84.343,90.032,81.183,80.192,77.211,71.514
1298,04/09/23 07:34:46,51,135.0,19.8,305.325,142.287,145.161,145.911,139.998,140.294,133.974,124.947,120.935,109.635,100.42,91.21,84.975,82.567,79.303,78.082,80.76,108.297,77.564,76.669,74.862,68.602
1299,04/09/23 07:35:03,51,135.0,160.2,305.326,149.47,152.616,153.076,147.021,146.519,140.598,131.4,125.556,115.485,104.859,96.547,89.661,87.416,84.194,83.159,84.914,84.201,81.7,80.379,78.296,71.522
1302,04/09/23 07:36:57,51,0.0,19.8,305.317,144.715,148.096,148.628,142.148,141.769,135.735,127.016,121.617,112.019,101.274,92.87,86.056,84.091,81.113,78.996,80.948,81.592,79.606,77.158,75.746,69.015
1303,04/09/23 07:37:14,51,0.0,90.0,305.316,63.239,65.278,64.974,61.532,61.293,59.803,54.405,51.118,46.245,39.936,36.268,32.46,31.987,31.435,33.072,37.443,40.84,38.187,37.975,36.765,28.134
1304,04/09/23 07:37:31,51,0.0,160.2,305.313,145.226,149.172,149.477,143.36,142.942,137.202,128.745,123.046,113.319,102.969,94.46,87.452,85.428,82.765,81.058,84.1,164.612,80.957,79.38,76.516,70.283
1305,04/09/23 07:37:54,51,45.0,19.8,305.312,144.044,147.844,147.329,141.603,140.755,135.131,126.353,121.582,110.785,100.507,92.098,85.195,83.248,80.629,79.407,81.616,81.379,78.565,77.193,75.031,69.19
1306,04/09/23 07:38:12,51,45.0,160.2,305.312,147.334,149.886,150.331,145.268,144.324,138.052,129.491,125.289,114.236,103.288,95.088,87.436,86.692,83.084,81.618,83.799,135.314,80.58,80.463,76.89,71.449
1308,04/09/23 07:38:35,51,90.0,19.8,305.313,142.423,146.329,146.373,140.533,139.758,134.155,125.283,120.414,110.176,99.637,90.778,84.876,83.113,79.929,78.186,80.824,81.856,78.349,77.188,74.289,68.782
1309,04/09/23 07:38:53,51,90.0,160.2,305.316,147.515,150.775,151.6,145.483,144.846,138.997,130.672,126.725,114.344,103.737,95.729,88.277,86.175,82.886,81.676,83.864,87.599,80.637,80.121,77.896,71.614
1311,04/09/23 07:39:16,51,135.0,19.8,305.313,141.951,145.234,145.501,140.043,138.931,133.384,125.138,121.125,109.552,99.482,91.311,84.443,82.554,79.488,78.308,80.564,109.476,78.107,77.058,74.422,68.25
1312,04/09/23 07:39:34,51,135.0,160.2,305.308,149.163,152.416,152.548,146.84,146.317,140.349,131.228,126.163,115.805,104.443,95.871,89.082,86.463,84.026,82.667,84.672,85.639,82.019,81.052,78.251,71.695
1315,04/09/23 07:41:26,51,0.0,19.8,305.293,144.976,148.559,148.686,142.882,142.033,135.174,127.421,122.341,111.749,101.506,92.58,86.317,84.433,80.579,79.772,81.58,81.936,79.911,78.276,75.5,69.503
1316,04/09/23 07:41:44,51,0.0,90.0,305.289,62.614,64.197,64.939,61.885,60.43,59.302,53.531,51.411,45.552,39.879,35.979,32.127,32.648,31.204,32.629,37.394,39.892,38.122,38.087,35.947,27.532
1317,04/09/23 07:42:01,51,0.0,160.2,305.282,144.839,148.234,149.006,143.26,142.764,136.277,128.475,123.948,113.024,102.377,94.499,86.86,86.084,82.038,81.788,83.084,168.048,80.744,78.914,76.454,70.413
1318,04/09/23 07:42:25,51,45.0,19.8,305.279,143.457,147.461,147.211,141.518,140.597,135.044,126.525,121.818,110.903,100.473,91.875,85.674,83.922,80.208,79.627,81.0,82.004,78.394,77.079,75.407,68.829
1319,04/09/23 07:42:43,51,45.0,160.2,305.273,146.658,149.753,150.854,144.435,143.631,137.293,129.188,125.427,113.691,102.974,94.509,87.843,86.296,82.62,81.503,84.326,132.827,80.861,80.431,77.297,70.62
1321,04/09/23 07:43:06,51,90.0,19.8,305.266,141.153,144.523,145.041,139.593,138.629,132.464,124.309,119.815,109.104,99.19,90.421,84.348,82.038,78.605,77.785,79.9,81.147,77.346,75.574,74.237,67.912
1322,04/09/23 07:43:24,51,90.0,160.2,305.259,148.468,151.4,151.758,146.114,145.702,138.794,130.402,127.944,115.323,103.939,95.661,88.24,86.784,83.169,82.581,83.976,89.162,80.916,80.386,78.044,71.126
1324,04/09/23 07:43:47,51,135.0,19.8,305.249,141.981,145.204,145.706,140.291,139.289,133.132,125.214,121.626,110.132,99.578,91.119,84.605,82.663,79.441,79.201,79.998,109.513,78.807,76.708,74.629,68.219
1325,04/09/23 07:44:05,51,135.0,160.2,305.241,148.362,152.046,152.615,146.634,145.772,139.705,130.937,125.617,115.149,104.349,96.075,88.896,86.76,83.351,82.386,83.505,84.815,81.945,79.885,78.038,71.71
1328,04/09/23 07:45:58,51,0.0,19.8,305.211,144.36,147.353,148.244,141.791,142.187,135.978,127.143,121.047,111.632,100.865,92.667,85.661,83.132,81.046,79.467,81.877,81.502,79.309,77.87,75.437,68.953
1329,04/09/23 07:46:15,51,0.0,90.0,305.216,62.798,64.645,64.861,61.193,61.061,59.503,54.255,51.268,45.191,39.937,36.758,32.387,31.648,31.026,32.663,37.456,40.77,38.454,37.788,36.027,27.326
1330,04/09/23 07:46:33,51,0.0,160.2,305.214,145.679,148.69,149.363,143.719,143.19,136.999,128.255,123.636,113.384,102.468,94.305,87.982,85.118,82.619,81.044,83.203,165.427,80.256,79.099,77.457,70.93
1331,04/09/23 07:46:58,51,45.0,19.8,305.216,143.15,146.233,146.619,140.893,140.576,134.439,125.328,120.509,110.044,99.627,91.247,84.878,82.665,79.914,78.279,80.692,80.579,77.597,77.307,74.713,68.739
1332,04/09/23 07:47:16,51,45.0,160.2,305.219,147.38,150.43,151.502,145.336,145.494,138.733,129.981,125.207,114.108,103.326,95.464,88.687,86.093,83.474,82.417,83.961,132.795,81.444,79.508,77.417,71.866
1334,04/09/23 07:47:39,51,90.0,19.8,305.219,141.735,144.781,145.238,139.416,139.103,132.916,124.84,119.725,109.382,99.778,90.923,84.766,81.642,79.761,78.55,80.411,81.14,78.226,77.173,74.555,68.183
1335,04/09/23 07:47:56,51,90.0,160.2,305.218,148.286,151.452,152.6,146.317,145.784,139.652,131.238,127.395,115.066,104.96,95.997,88.957,86.838,83.652,82.044,84.379,87.307,81.806,79.715,77.763,71.822
1337,04/09/23 07:48:19,51,135.0,19.8,305.216,142.431,145.746,146.132,140.138,140.153,133.818,125.481,121.407,109.976,100.194,91.558,84.836,82.19,79.638,78.958,80.448,110.833,77.835,77.19,75.294,68.963
1338,04/09/23 07:48:37,51,135.0,160.2,305.215,149.252,152.091,152.831,147.087,146.307,140.512,131.672,125.387,115.566,104.552,96.122,89.568,86.504,84.289,82.36,84.237,84.468,81.69,80.031,78.165,71.709
1341,04/09/23 07:50:30,51,0.0,19.8,305.217,144.676,147.083,147.549,141.377,141.303,134.904,127.498,121.547,111.215,100.074,92.198,85.588,84.141,80.707,79.195,81.226,80.985,78.514,77.009,75.793,68.489
1342,04/09/23 07:50:47,51,0.0,90.0,305.22,62.924,64.771,65.061,61.185,61.555,59.191,55.032,51.548,46.479,39.665,36.79,32.73,31.897,31.098,33.125,37.602,40.783,39.209,37.463,36.691,27.405
1343,04/09/23 07:51:05,51,0.0,160.2,305.219,145.921,148.882,149.768,143.401,143.876,138.234,129.922,124.77,114.286,103.718,95.364,87.588,86.683,83.271,82.153,84.027,167.738,81.552,79.521,78.511,71.014
1344,04/09/23 07:51:28,51,45.0,19.8,305.223,144.245,146.258,147.274,141.302,141.77,135.382,127.307,121.78,111.647,100.22,92.594,85.984,83.597,81.362,79.409,81.005,81.382,79.345,77.409,76.068,68.825
1345,04/09/23 07:51:46,51,45.0,160.2,305.221,147.125,150.123,150.605,144.677,144.661,138.467,130.302,125.198,114.697,103.158,95.69,88.519,87.057,83.139,82.077,84.675,131.156,81.623,80.116,78.684,71.755
1347,04/09/23 07:52:09,51,90.0,19.8,305.218,142.688,145.624,145.939,139.916,140.066,134.42,126.237,120.966,110.903,100.182,91.746,84.78,83.158,79.693,79.581,81.134,82.264,78.309,77.018,75.687,68.779
1348,04/09/23 07:52:27,51,90.0,160.2,305.217,147.947,150.841,151.464,145.027,145.294,138.781,130.529,126.508,114.828,103.738,95.92,88.44,86.174,83.167,82.29,83.326,88.142,81.256,79.607,77.524,70.977
1350,04/09/23 07:52:50,51,135.0,19.8,305.212,142.11,144.89,145.255,139.426,139.312,134.673,125.726,121.346,110.344,100.078,91.232,85.394,83.659,80.183,79.344,80.902,110.956,78.928,77.296,75.123,68.54
1351,04/09/23 07:53:09,51,135.0,160.2,305.213,149.469,152.428,153.16,146.345,147.142,140.632,131.543,126.926,116.198,104.77,96.732,89.603,87.67,84.495,83.035,85.695,84.908,82.713,80.314,79.436,72.236
1354,04/09/23 07:55:01,51,0.0,19.8,305.209,144.475,148.8,148.64,142.371,142.233,136.797,127.319,123.148,112.74,102.396,92.815,87.181,83.944,81.044,79.706,81.412,81.528,79.041,78.213,75.235,69.624
1355,04/09/23 07:55:18,51,0.0,90.0,305.207,63.222,64.835,65.109,62.071,62.081,60.642,54.798,52.705,47.161,40.683,36.789,34.131,32.414,31.606,32.773,37.69,41.29,38.674,37.349,35.526,28.577
1356,04/09/23 07:55:36,51,0.0,160.2,305.203,145.411,148.116,148.789,143.392,143.137,138.017,128.465,124.204,113.931,103.89,94.55,87.93,85.727,82.597,81.415,83.02,163.767,80.783,79.317,77.031,71.452
1357,04/09/23 07:55:59,51,45.0,19.8,305.205,143.712,147.589,147.74,141.614,141.408,136.075,126.864,122.181,111.946,102.391,92.229,86.935,83.975,80.554,79.22,81.189,82.243,79.553,78.11,75.522,69.822
1358,04/09/23 07:56:17,51,45.0,160.2,305.203,146.837,149.961,150.447,144.773,144.775,139.066,130.237,125.585,114.62,104.582,95.291,89.353,87.047,83.297,82.111,84.133,129.112,82.088,79.52,77.178,71.79
1360,04/09/23 07:56:41,51,90.0,19.8,305.199,142.788,146.653,146.619,140.684,140.602,135.209,125.694,122.229,111.26,101.022,92.566,86.412,83.642,80.364,78.713,81.078,81.634,78.603,77.182,75.301,68.767
1361,04/09/23 07:56:58,51,90.0,160.2,305.195,148.173,152.049,152.0,146.105,146.066,140.446,131.664,128.251,116.292,105.207,96.253,89.757,87.244,83.676,82.104,84.818,89.311,81.469,80.594,77.45,72.189
1363,04/09/23 07:57:22,51,135.0,19.8,305.193,142.487,145.856,145.947,140.461,140.599,135.032,125.915,122.831,111.384,101.292,91.941,86.402,83.665,80.292,79.471,81.063,109.87,78.203,77.09,75.546,70.012
1364,04/09/23 07:57:40,51,135.0,160.2,305.192,149.091,152.53,153.088,147.184,146.668,140.299,131.48,126.857,116.42,105.667,96.732,90.108,87.301,84.545,83.096,84.588,84.456,82.064,80.508,77.799,72.906
1367,04/09/23 07:59:32,51,0.0,19.8,305.175,145.464,148.94,149.406,143.316,142.861,137.059,127.945,122.906,112.13,102.016,93.862,86.966,84.47,81.559,80.048,81.855,82.277,80.311,78.862,76.34,69.952
1368,04/09/23 07:59:49,51,0.0,90.0,305.178,63.207,65.503,65.564,61.905,61.684,59.81,54.105,51.492,45.454,40.094,37.502,33.561,32.137,31.047,32.84,37.135,40.735,38.538,37.666,36.49,27.33
1369,04/09/23 08:00:07,51,0.0,160.2,305.178,146.964,150.593,150.198,144.999,144.471,138.1,129.665,125.313,113.937,104.38,95.73,88.961,86.716,83.319,82.659,84.383,165.433,82.071,80.189,78.32,72.113
1370,04/09/23 08:00:30,51,45.0,19.8,305.18,144.265,147.828,147.345,141.838,141.329,134.945,125.997,121.626,111.059,101.817,92.974,86.207,83.701,80.339,79.299,80.774,82.474,79.244,77.779,76.005,69.321
1371,04/09/23 08:00:48,51,45.0,160.2,305.182,147.687,150.553,151.108,145.103,144.843,138.622,129.812,125.719,114.326,104.368,96.612,88.234,87.102,83.722,82.127,83.601,133.512,81.778,80.227,79.046,72.122
1373,04/09/23 08:01:12,51,90.0,19.8,305.183,142.142,146.389,145.837,140.544,139.908,134.025,124.781,120.867,109.921,100.742,91.915,84.359,82.39,79.798,78.843,80.025,82.099,78.436,76.956,74.904,68.894
1374,04/09/23 08:01:30,51,90.0,160.2,305.18,147.94,150.963,151.396,145.939,145.437,139.156,129.553,126.816,114.411,104.363,96.277,88.513,86.287,83.118,81.864,83.649,88.123,81.837,79.48,77.688,71.619
1376,04/09/23 08:01:53,51,135.0,19.8,305.178,142.449,146.045,145.759,140.365,139.561,133.816,125.813,122.265,110.691,100.748,92.381,85.845,82.411,80.197,78.59,80.987,109.676,78.772,77.286,74.756,68.933
1377,04/09/23 08:02:11,51,135.0,160.2,305.175,149.305,152.685,152.756,147.372,146.795,140.576,130.802,126.788,115.932,105.494,97.314,90.015,86.807,84.251,83.085,84.99,86.045,82.474,81.184,78.34,72.777
1380,04/09/23 08:04:04,51,0.0,19.8,305.184,145.934,148.519,149.276,143.195,142.813,136.599,128.144,123.1,112.15,101.515,93.226,86.69,84.559,81.967,80.089,82.675,82.354,79.607,78.323,76.266,69.769
1381,04/09/23 08:04:21,51,0.0,90.0,305.19,64.258,65.322,65.768,62.366,62.534,60.372,55.147,53.074,46.833,40.797,37.554,33.239,32.503,31.948,33.426,38.85,41.131,38.979,37.827,35.866,28.084
1382,04/09/23 08:04:39,51,0.0,160.2,305.189,146.694,149.225,150.173,144.203,143.701,137.529,129.848,124.938,114.28,104.115,95.561,88.121,86.313,83.082,82.05,84.539,166.827,81.441,79.41,78.101,71.847
1383,04/09/23 08:05:02,51,45.0,19.8,305.192,144.408,147.047,147.303,142.334,141.612,135.176,126.742,122.01,111.197,101.278,92.694,85.983,83.723,81.211,79.494,81.342,82.226,78.832,77.939,75.994,69.936
1384,04/09/23 08:05:20,51,45.0,160.2,305.197,147.605,150.791,151.05,145.814,145.698,139.394,131.275,126.181,115.923,104.911,96.342,89.04,87.579,84.402,83.139,85.26,130.897,82.275,79.745,78.888,71.658
1386,04/09/23 08:05:43,51,90.0,19.8,305.202,142.597,146.131,146.659,140.023,140.515,133.854,125.618,121.045,110.257,100.357,91.989,84.76,82.872,80.591,78.79,81.349,83.193,78.956,77.254,74.869,68.942
1387,04/09/23 08:06:01,51,90.0,160.2,305.202,148.121,151.198,150.951,145.613,145.257,139.271,130.531,127.996,115.475,104.202,95.802,88.543,86.642,84.46,82.838,84.652,90.339,81.962,79.935,77.975,71.385
1389,04/09/23 08:06:24,51,135.0,19.8,305.198,142.267,145.102,145.236,139.702,140.571,134.187,125.592,121.476,110.736,99.433,91.671,84.779,83.32,80.444,79.005,81.867,111.921,78.321,76.564,75.217,68.28
1390,04/09/23 08:06:42,51,135.0,160.2,305.197,149.794,152.583,152.735,146.604,147.072,140.218,131.813,126.275,115.967,105.372,97.064,89.219,87.477,84.554,83.817,85.167,84.711,81.85,80.353,78.907,72.828
1393,04/09/23 08:08:34,51,0.0,19.8,305.177,145.375,148.774,148.539,143.214,143.135,136.945,127.505,122.721,111.718,101.836,93.212,86.34,84.62,81.306,80.742,82.609,82.317,79.964,78.353,76.373,69.952
1394,04/09/23 08:08:52,51,0.0,90.0,305.177,63.63,65.989,65.547,62.102,62.006,59.876,54.308,52.312,45.679,40.026,36.872,32.995,31.994,31.637,33.144,38.047,41.471,38.632,37.668,36.241,28.282
1395,04/09/23 08:09:09,51,0.0,160.2,305.173,146.44,150.476,150.027,145.254,144.725,139.072,129.686,125.312,114.361,104.451,95.861,88.702,87.182,83.416,82.542,84.849,167.727,82.771,80.005,78.267,72.445
1396,04/09/23 08:09:33,51,45.0,19.8,305.172,143.825,147.44,146.765,141.851,141.073,134.957,126.548,121.678,110.658,100.7,92.029,86.877,83.377,80.771,79.377,81.572,81.637,78.881,77.972,75.567,69.963
1397,04/09/23 08:09:50,51,45.0,160.2,305.165,147.555,150.729,150.959,146.063,145.16,139.371,130.804,126.123,115.236,104.409,96.556,89.006,87.039,83.608,82.893,83.938,131.429,82.149,80.258,78.468,72.408
1399,04/09/23 08:10:13,51,90.0,19.8,305.158,142.32,145.867,145.499,140.689,139.779,134.357,125.031,120.441,109.479,100.352,91.312,85.422,82.993,79.896,78.495,80.909,82.322,78.833,77.493,75.332,69.504
1400,04/09/23 08:10:31,51,90.0,160.2,305.155,149.069,152.425,152.382,147.336,146.817,140.681,131.832,128.341,116.054,105.686,96.557,90.223,88.011,84.0,83.628,84.692,88.021,82.549,81.211,78.839,72.647
1402,04/09/23 08:10:55,51,135.0,19.8,305.148,142.129,145.871,145.969,140.831,140.162,134.24,125.285,121.542,110.365,100.645,92.209,85.917,83.44,79.847,78.887,81.675,107.029,79.289,77.908,75.378,69.537
1403,04/09/23 08:11:13,51,135.0,160.2,305.142,149.595,153.015,153.294,147.937,147.09,141.374,131.75,126.761,115.939,106.364,97.142,90.757,88.52,84.509,83.879,85.954,85.473,83.539,81.194,79.055,73.305
1406,04/09/23 08:13:06,51,0.0,19.8,305.114,145.625,148.728,148.685,143.015,143.076,136.036,127.882,123.346,112.38,102.278,93.499,87.377,84.752,81.887,80.093,82.282,81.875,80.878,78.815,76.444,70.134
1407,04/09/23 08:13:23,51,0.0,90.0,305.114,64.35,66.591,66.546,62.612,62.778,60.896,54.465,52.42,46.851,40.66,36.936,34.094,32.1,31.43,33.028,37.761,40.732,38.806,38.112,36.515,28.46
1408,04/09/23 08:13:41,51,0.0,160.2,305.107,145.82,149.676,150.289,143.795,143.681,137.642,129.103,124.703,114.814,103.685,95.62,88.927,86.854,83.374,81.664,84.119,162.404,81.25,80.405,78.22,72.035
1409,04/09/23 08:14:05,51,45.0,19.8,305.105,143.264,147.286,147.304,141.445,140.983,134.101,126.306,121.811,110.949,100.654,92.923,86.37,83.765,80.96,79.828,81.228,82.317,79.249,77.743,76.37,69.414
1410,04/09/23 08:14:23,51,45.0,160.2,305.099,147.879,150.989,151.236,145.361,145.28,138.824,130.268,125.834,115.395,104.811,96.333,89.541,87.261,84.072,82.62,85.06,135.778,81.825,80.853,78.987,72.126
1412,04/09/23 08:14:46,51,90.0,19.8,305.094,143.377,147.209,146.872,141.201,140.676,134.548,126.108,122.285,111.089,101.329,92.105,86.469,83.369,80.638,79.483,81.7,83.115,79.531,78.114,75.817,69.757
1413,04/09/23 08:15:04,51,90.0,160.2,305.089,148.245,152.255,152.475,146.37,146.46,139.063,131.596,127.971,116.099,105.395,96.816,89.993,88.026,84.997,83.205,84.695,89.507,82.671,81.178,79.348,73.154
1415,04/09/23 08:15:27,51,135.0,19.8,305.087,143.101,146.751,146.283,140.293,140.176,134.036,125.996,122.328,111.208,100.592,92.401,86.705,84.149,80.773,79.764,81.489,112.61,79.217,78.203,76.157,69.738
1416,04/09/23 08:15:44,51,135.0,160.2,305.086,149.765,153.736,152.95,147.683,146.893,140.532,131.843,126.237,116.381,105.649,97.296,90.59,87.972,84.787,83.121,85.555,85.885,83.074,80.979,79.611,73.31
1419,04/09/23 08:17:37,51,0.0,19.8,305.075,144.691,148.347,148.991,143.014,142.759,136.632,127.395,122.797,111.857,101.609,93.448,87.022,84.888,81.738,79.839,82.544,82.095,79.05,78.3,75.498,70.308
1420,04/09/23 08:17:55,51,0.0,90.0,305.082,62.706,64.896,65.177,61.617,62.398,60.124,54.029,52.233,45.708,40.724,37.058,33.288,32.807,32.219,33.028,38.011,40.697,38.517,37.787,36.34,28.161
1421,04/09/23 08:18:13,51,0.0,160.2,305.085,146.115,149.705,149.848,144.262,144.576,137.699,129.919,125.093,114.333,104.282,95.627,89.247,87.18,83.71,81.898,85.105,167.828,81.084,79.709,79.094,72.184
1422,04/09/23 08:18:36,51,45.0,19.8,305.082,144.575,147.818,148.747,142.276,142.173,135.891,127.245,122.384,111.41,101.59,93.252,87.082,84.644,81.581,79.707,82.493,82.778,79.028,77.887,76.449,70.315
1423,04/09/23 08:18:54,51,45.0,160.2,305.082,147.058,151.11,151.032,144.834,145.317,139.184,130.386,126.44,114.393,104.469,96.955,89.637,87.264,84.535,82.553,84.968,133.192,81.537,80.245,78.68,72.835
1425,04/09/23 08:19:16,51,90.0,19.8,305.081,143.413,146.712,146.666,140.651,141.119,134.548,126.022,121.176,110.447,100.746,92.516,85.883,84.03,81.187,78.663,81.978,82.861,78.514,77.676,76.096,69.36
1426,04/09/23 08:19:34,51,90.0,160.2,305.079,148.173,151.681,151.879,146.473,146.668,140.192,131.274,127.347,115.185,105.067,97.322,90.317,88.464,84.891,83.224,85.873,90.027,81.722,81.189,78.479,73.337
1428,04/09/23 08:19:57,51,135.0,19.8,305.081,143.109,146.255,146.666,140.841,140.312,134.428,126.189,122.412,110.232,100.958,92.574,85.851,83.366,80.156,79.073,82.103,112.487,78.927,77.639,75.416,69.698
1429,04/09/23 08:20:15,51,135.0,160.2,305.077,148.68,152.146,152.625,146.592,147.151,140.539,131.392,126.396,115.586,105.708,97.506,90.197,87.784,85.232,83.11,85.222,84.95,82.104,80.666,78.067,72.625
1432,04/09/23 08:22:08,51,0.0,19.8,305.065,146.104,148.804,149.585,143.364,143.043,136.2,128.087,123.588,112.213,102.6,94.221,86.796,84.5,81.871,80.842,82.989,82.241,80.432,78.651,77.076,70.658
1433,04/09/23 08:22:26,51,0.0,90.0,305.068,64.069,66.427,66.825,62.489,62.107,60.299,55.142,52.31,47.094,40.969,37.792,33.374,32.541,31.554,33.502,38.317,41.262,39.518,38.417,36.75,28.11
1434,04/09/23 08:22:43,51,0.0,160.2,305.066,146.622,150.106,150.709,144.7,144.206,138.103,130.222,125.712,114.902,103.973,95.95,89.121,86.547,83.754,82.996,84.977,165.232,82.478,80.488,78.319,71.732
1435,04/09/23 08:23:06,51,45.0,19.8,305.069,144.556,148.309,148.981,142.89,142.583,135.835,127.609,123.522,112.222,102.541,93.757,86.696,84.379,82.103,80.183,82.72,83.014,80.639,78.847,76.058,70.069
1436,04/09/23 08:23:24,51,45.0,160.2,305.072,147.368,151.258,151.284,145.709,145.77,138.886,129.901,126.868,115.053,104.512,96.837,89.482,87.363,83.812,82.555,85.299,132.18,82.441,80.973,78.297,72.871
1438,04/09/23 08:23:47,51,90.0,19.8,305.076,143.573,146.924,146.75,141.126,141.392,134.553,125.959,121.815,110.807,100.528,92.737,85.4,83.68,80.706,79.645,81.473,82.935,79.162,78.263,75.875,69.754
1439,04/09/23 08:24:05,51,90.0,160.2,305.078,149.046,151.85,152.603,146.619,146.814,140.149,131.207,128.075,115.75,105.669,97.081,89.598,87.805,84.503,83.817,85.415,88.066,83.554,81.252,79.161,72.819
1441,04/09/23 08:24:28,51,135.0,19.8,305.077,142.736,146.465,146.083,140.572,140.28,134.025,126.379,122.197,110.928,100.718,92.634,85.385,83.623,80.886,78.964,81.383,109.627,79.453,78.286,75.209,69.614
1442,04/09/23 08:24:46,51,135.0,160.2,305.077,149.11,152.711,152.691,146.28,146.82,140.373,131.763,126.345,116.004,105.221,97.25,89.839,87.544,84.409,83.903,85.29,85.007,82.859,81.461,79.004,73.119
1445,04/09/23 08:26:39,51,0.0,19.8,305.077,146.473,149.648,150.161,144.034,144.069,137.359,128.65,123.718,113.693,102.608,94.367,87.86,84.759,82.262,80.723,82.83,82.479,80.345,79.327,77.156,70.194
1446,04/09/23 08:26:57,51,0.0,90.0,305.082,63.562,66.424,66.532,62.207,62.45,60.824,55.227,52.535,47.144,40.7,37.85,34.199,32.964,31.679,33.34,37.696,41.217,38.914,38.14,36.953,28.619
1447,04/09/23 08:27:14,51,0.0,160.2,305.082,145.961,148.927,149.821,143.794,144.009,137.531,129.196,124.787,114.363,103.931,95.906,88.739,86.879,83.526,81.878,83.958,172.841,82.482,80.384,78.847,71.243
1448,04/09/23 08:27:38,51,45.0,19.8,305.083,144.766,148.536,148.249,142.98,142.793,136.258,127.787,122.578,113.246,102.367,93.942,86.876,84.917,81.638,80.14,82.369,83.056,80.262,78.369,76.875,69.673
1449,04/09/23 08:27:55,51,45.0,160.2,305.083,148.368,151.49,151.963,146.384,146.492,139.853,132.037,127.33,116.538,105.872,97.495,90.193,88.006,84.572,83.509,85.673,132.867,82.541,81.163,79.222,73.101
1451,04/09/23 08:28:18,51,90.0,19.8,305.087,144.014,148.031,148.207,141.738,141.56,135.848,126.87,122.123,111.779,101.548,93.716,86.934,84.084,80.916,79.648,81.525,82.827,80.254,78.911,76.753,69.839
1452,04/09/23 08:28:36,51,90.0,160.2,305.09,149.017,152.344,152.74,147.397,147.574,140.567,131.988,128.496,116.569,105.951,98.157,90.069,87.949,85.084,83.357,85.553,89.763,83.201,81.5,79.39,73.195
1454,04/09/23 08:28:59,51,135.0,19.8,305.089,141.404,144.699,145.27,139.708,139.383,133.346,125.813,121.245,110.256,100.398,92.206,85.89,83.017,79.81,78.654,80.956,109.332,78.933,76.541,75.303,68.775
1455,04/09/23 08:29:16,51,135.0,160.2,305.084,149.353,152.592,152.845,147.316,147.02,139.793,131.728,126.192,116.228,105.012,96.452,90.066,87.61,85.07,83.18,85.062,84.694,82.454,81.456,78.644,72.775
1458,04/09/23 08:31:09,51,0.0,19.8,305.062,145.774,150.051,149.907,143.754,143.622,137.059,128.342,123.449,112.738,102.705,93.923,87.631,84.591,81.909,80.491,82.653,83.202,81.031,78.441,77.259,70.584
