Record,Date/Time,50,Az(deg),El(deg),TkBB(K),Ch  22.000,Ch  22.234,Ch  22.500,Ch  23.000,Ch  23.034,Ch  23.500,Ch  23.834,Ch  24.000,Ch  24.500,Ch  25.000,Ch  25.500,Ch  26.000,Ch  26.234,Ch  26.500,Ch  27.000,Ch  27.500,Ch  28.000,Ch  28.500,Ch  29.000,Ch  29.500,Ch  30.000
1091,04/06/23 06:23:52,51,135.0,160.2,306.626,159.458,163.118,162.818,157.716,156.976,150.454,141.687,136.204,124.998,113.796,105.404,97.749,95.088,91.053,88.845,91.033,91.339,88.543,85.595,83.514,80.944
1094,04/06/23 06:25:44,51,0.0,19.8,306.678,154.517,157.795,158.258,152.991,152.051,146.394,137.511,132.173,121.5,110.184,101.793,94.967,91.985,88.502,86.044,88.185,88.278,84.789,82.588,81.404,78.41
1095,04/06/23 06:26:02,51,0.0,90.0,306.687,68.095,70.007,70.366,66.882,66.264,65.153,58.478,55.501,50.007,44.27,40.575,36.79,34.973,33.399,33.802,39.258,43.053,40.182,38.752,37.009,33.456
1096,04/06/23 06:26:19,51,0.0,160.2,306.689,155.035,157.96,158.611,153.143,152.624,145.973,136.735,132.677,120.927,110.693,102.362,94.467,92.384,88.195,86.012,88.641,163.963,84.749,82.882,81.659,78.205
1097,04/06/23 06:26:43,51,45.0,19.8,306.696,151.061,155.118,155.471,149.986,148.575,143.418,134.388,129.136,117.813,107.626,98.7,92.145,88.924,85.307,83.297,85.79,86.422,83.112,80.471,79.294,75.717
1098,04/06/23 06:27:01,51,45.0,160.2,306.7,156.003,159.575,160.263,154.648,153.972,148.226,138.231,134.01,123.229,112.022,103.465,96.136,93.417,89.523,86.741,88.351,136.537,85.855,83.924,81.748,79.016
1100,04/06/23 06:27:25,51,90.0,19.8,306.705,151.073,154.382,154.504,149.551,148.753,142.277,133.281,128.77,117.67,107.177,98.771,91.699,87.944,85.291,82.66,84.783,86.438,82.158,79.959,78.967,75.582
1101,04/06/23 06:27:43,51,90.0,160.2,306.709,158.033,161.272,161.393,156.538,155.428,149.252,140.276,136.858,123.872,112.638,104.779,96.579,93.822,89.75,87.213,89.788,95.294,86.813,84.248,82.765,80.077
1103,04/06/23 06:28:05,51,135.0,19.8,306.714,149.607,153.025,153.201,148.114,147.347,140.919,132.434,128.525,116.849,106.11,98.131,90.922,87.69,84.443,81.807,84.422,115.643,81.999,79.992,78.086,74.826
1104,04/06/23 06:28:23,51,135.0,160.2,306.716,158.896,162.167,162.919,157.271,156.758,149.939,141.427,135.831,124.689,113.969,105.124,97.429,95.311,90.846,88.145,90.804,91.317,87.116,85.183,83.096,80.522
1107,04/06/23 06:30:17,51,0.0,19.8,306.741,155.839,159.354,159.22,154.066,154.171,147.01,138.886,133.649,122.67,111.715,102.811,96.702,92.845,89.307,86.938,90.091,89.81,86.254,83.958,82.206,78.897
1108,04/06/23 06:30:34,51,0.0,90.0,306.745,68.395,70.513,70.286,67.089,66.581,65.135,59.677,56.977,49.574,43.792,40.977,37.314,35.535,33.065,33.806,40.157,43.485,40.51,38.066,37.392,33.07
1109,04/06/23 06:30:52,51,0.0,160.2,306.745,154.273,157.718,157.401,152.101,152.123,145.628,136.355,131.764,120.249,109.28,100.934,94.071,91.105,87.278,85.003,88.178,163.698,85.067,82.828,80.724,77.77
1110,04/06/23 06:31:15,51,45.0,19.8,306.749,151.823,154.947,154.55,149.427,148.911,142.615,134.006,128.793,117.863,106.811,98.437,91.623,88.542,84.279,83.303,85.806,86.34,82.178,80.284,78.788,76.16
1111,04/06/23 06:31:32,51,45.0,160.2,306.756,156.484,160.066,160.048,154.431,154.575,147.749,139.331,134.479,123.003,112.023,103.219,96.216,93.002,88.928,87.096,89.171,139.904,86.79,83.396,82.411,78.898
1113,04/06/23 06:31:55,51,90.0,19.8,306.762,152.125,155.882,155.236,150.382,150.347,143.385,134.373,130.019,118.765,108.203,99.615,92.245,89.027,85.484,84.079,86.722,87.989,83.638,81.173,79.691,76.549
1114,04/06/23 06:32:13,51,90.0,160.2,306.767,158.615,161.781,161.185,156.566,156.034,149.04,140.292,137.209,124.028,112.801,103.79,96.821,93.576,89.848,87.758,90.559,94.605,87.162,84.349,82.631,79.822
1116,04/06/23 06:32:36,51,135.0,19.8,306.771,151.247,154.42,154.755,149.495,148.603,141.867,133.469,130.014,118.036,106.781,97.795,92.215,88.869,84.965,83.155,86.318,117.407,83.078,80.234,79.149,75.959
1117,04/06/23 06:32:54,51,135.0,160.2,306.777,159.836,162.549,162.932,158.02,156.964,150.791,141.784,136.896,125.714,114.57,105.668,98.7,95.817,91.383,89.114,91.854,92.671,88.386,86.461,84.893,80.887
1120,04/06/23 06:34:48,51,0.0,19.8,306.822,154.262,157.876,158.468,152.757,153.017,146.062,137.407,132.377,121.323,110.826,101.63,95.117,92.038,87.833,85.535,87.779,88.26,85.99,83.23,81.237,77.908
1121,04/06/23 06:35:05,51,0.0,90.0,306.829,69.034,71.493,71.733,67.981,68.224,65.496,59.508,55.997,50.685,44.781,41.849,36.698,36.013,33.565,33.683,40.155,42.932,40.882,39.155,37.429,33.042
1122,04/06/23 06:35:22,51,0.0,160.2,306.835,155.135,158.17,158.875,152.729,152.89,146.173,137.573,132.0,121.107,110.687,101.927,95.191,91.743,87.906,85.575,88.442,171.063,85.905,83.301,80.945,78.229
1123,04/06/23 06:35:46,51,45.0,19.8,306.841,153.544,156.963,157.521,151.64,151.997,145.222,136.11,131.073,120.063,109.897,101.402,93.623,91.306,87.19,84.888,87.909,87.843,85.265,82.31,80.241,77.414
1124,04/06/23 06:36:04,51,45.0,160.2,306.846,155.878,158.648,158.96,153.605,153.528,147.081,138.272,133.404,121.701,111.543,102.844,95.283,93.247,88.267,86.001,88.633,139.379,85.507,84.099,81.154,78.981
1126,04/06/23 06:36:26,51,90.0,19.8,306.859,151.102,154.683,154.719,148.691,149.091,142.327,133.66,128.627,117.845,107.618,99.151,92.51,89.057,85.367,82.886,85.032,86.627,83.637,80.945,78.754,76.191
1127,04/06/23 06:36:44,51,90.0,160.2,306.87,157.857,161.318,161.57,155.598,155.922,148.616,139.496,136.311,124.06,112.861,104.268,96.212,94.373,89.99,87.308,89.888,93.268,87.138,84.313,82.703,80.087
1129,04/06/23 06:37:07,51,135.0,19.8,306.883,151.836,155.55,155.786,149.652,150.222,143.05,133.679,130.009,117.631,107.75,98.914,92.116,89.352,85.171,82.699,85.713,118.054,83.115,81.555,78.453,75.773
1130,04/06/23 06:37:25,51,135.0,160.2,306.887,159.754,162.452,163.266,157.528,157.255,151.258,141.782,135.991,125.733,114.556,106.138,98.315,95.559,91.828,88.887,91.772,91.768,88.571,86.024,84.609,81.645
1133,04/06/23 06:39:19,51,0.0,19.8,306.941,154.297,157.77,158.284,152.859,152.299,145.891,137.637,132.014,121.773,110.595,101.859,95.186,91.885,87.734,85.649,88.714,88.608,84.784,82.784,81.631,78.62
1134,04/06/23 06:39:36,51,0.0,90.0,306.952,69.039,71.471,71.664,67.533,68.171,66.131,59.869,56.522,51.314,44.472,40.48,37.503,35.63,33.306,34.223,40.5,45.024,40.734,38.999,37.658,33.857
1135,04/06/23 06:39:53,51,0.0,160.2,306.959,155.84,159.191,159.677,153.886,153.961,147.495,137.93,133.296,122.459,111.092,102.822,95.344,92.367,87.751,86.72,90.044,162.285,85.939,83.333,82.005,79.063
1136,04/06/23 06:40:17,51,45.0,19.8,306.972,153.281,156.381,156.799,151.231,150.87,144.206,135.676,130.173,119.657,109.159,100.321,93.285,90.047,85.878,84.254,86.479,87.0,84.367,80.953,80.191,76.883
1137,04/06/23 06:40:34,51,45.0,160.2,306.981,154.914,158.776,158.768,153.16,153.053,147.341,138.219,132.843,122.079,110.839,102.665,95.616,92.357,88.483,86.183,89.028,140.153,85.431,83.112,81.626,78.974
1139,04/06/23 06:40:57,51,90.0,19.8,306.99,150.816,154.102,154.641,148.74,148.489,142.092,133.504,128.54,118.083,107.116,98.388,92.218,88.697,84.722,82.975,85.927,87.055,82.87,80.593,78.66,76.271
1140,04/06/23 06:41:15,51,90.0,160.2,306.993,159.863,163.372,163.797,157.953,157.779,150.986,142.349,138.628,126.224,114.63,105.835,98.569,95.753,90.79,89.59,92.434,96.305,88.418,85.895,83.607,81.461
1142,04/06/23 06:41:38,51,135.0,19.8,307.004,150.024,152.738,153.975,147.603,147.567,141.128,132.659,128.084,116.762,106.053,97.187,90.383,87.358,83.668,81.93,84.669,116.517,82.021,78.723,77.982,75.106
1143,04/06/23 06:41:56,51,135.0,160.2,307.01,160.596,164.079,164.408,158.632,158.581,152.405,143.03,137.27,127.227,115.605,106.964,99.568,96.481,91.659,90.016,92.55,92.697,89.484,86.281,84.017,81.611
1146,04/06/23 06:43:49,51,0.0,19.8,307.077,154.473,157.767,158.334,153.581,153.165,146.988,137.87,132.458,121.541,110.808,102.878,94.965,92.412,88.55,85.968,88.813,87.847,85.762,83.148,81.632,77.982
1147,04/06/23 06:44:07,51,0.0,90.0,307.089,68.592,69.921,70.402,66.975,67.021,65.54,58.886,56.133,50.151,44.513,40.504,36.641,35.161,34.036,34.369,39.875,42.564,40.676,37.753,36.307,32.777
1148,04/06/23 06:44:24,51,0.0,160.2,307.101,155.068,158.727,158.804,153.52,152.919,147.096,137.797,132.881,121.207,110.631,102.328,94.602,92.187,88.352,85.801,88.811,168.522,85.966,82.336,81.507,77.312
1149,04/06/23 06:44:47,51,45.0,19.8,307.113,152.432,155.507,155.71,150.805,149.751,143.798,135.08,129.508,118.263,108.264,99.685,92.318,89.489,85.665,83.819,86.219,86.37,83.426,80.653,79.495,76.102
1150,04/06/23 06:45:05,51,45.0,160.2,307.124,155.188,158.718,158.49,153.542,153.471,147.037,137.536,133.542,122.016,111.137,102.835,95.132,92.578,88.59,86.627,89.282,134.68,86.653,83.644,81.614,78.028
1152,04/06/23 06:45:28,51,90.0,19.8,307.139,150.8,153.875,154.612,148.985,148.204,142.286,133.326,128.607,117.485,107.318,98.538,91.077,88.647,85.108,83.182,85.619,86.344,83.167,79.75,77.952,75.061
1153,04/06/23 06:45:46,51,90.0,160.2,307.15,160.293,163.476,163.654,158.619,158.107,151.746,142.186,139.09,125.912,114.723,106.508,98.122,95.704,92.19,89.458,91.676,94.948,87.987,85.41,83.74,80.581
1155,04/06/23 06:46:09,51,135.0,19.8,307.163,148.215,151.568,151.904,146.091,145.585,139.712,130.419,127.211,114.46,104.012,96.498,88.924,86.429,83.029,80.93,82.918,110.642,81.321,78.358,76.9,73.327
1156,04/06/23 06:46:27,51,135.0,160.2,307.169,160.575,163.896,164.281,159.479,158.855,152.655,142.927,137.967,126.979,115.548,107.733,99.086,96.715,92.735,89.87,92.287,92.339,89.545,85.695,84.473,81.559
1159,04/06/23 06:48:20,51,0.0,19.8,307.234,154.448,157.84,158.303,153.113,152.225,146.027,137.337,132.957,121.713,111.381,102.349,95.083,92.538,88.441,86.345,88.54,88.578,86.524,83.789,81.788,78.319
1160,04/06/23 06:48:38,51,0.0,90.0,307.248,67.847,70.45,70.481,67.391,66.875,64.875,59.847,55.727,50.397,44.313,40.785,36.76,35.535,33.981,34.089,39.476,43.121,39.87,38.873,37.835,32.967
1161,04/06/23 06:48:55,51,0.0,160.2,307.259,155.027,159.08,158.959,153.8,153.063,146.961,138.165,133.118,122.44,111.235,102.824,95.057,92.498,87.89,86.414,88.716,163.112,85.319,83.539,81.696,78.885
1162,04/06/23 06:49:18,51,45.0,19.8,307.265,151.302,154.925,155.077,150.029,149.581,142.791,134.773,129.327,118.746,108.215,99.39,92.636,89.883,85.716,83.048,85.649,86.909,83.002,81.202,79.788,76.356
1163,04/06/23 06:49:36,51,45.0,160.2,307.269,154.431,157.683,158.12,152.813,152.485,146.036,137.189,133.12,122.149,110.974,102.313,94.401,93.044,87.979,86.537,87.762,139.441,86.074,83.439,81.533,78.109
1165,04/06/23 06:49:59,51,90.0,19.8,307.274,150.682,154.147,154.078,149.038,148.257,142.076,133.991,128.705,118.167,107.529,98.872,91.874,89.662,85.455,83.461,85.561,86.836,83.111,80.743,79.149,75.893
1166,04/06/23 06:50:16,51,90.0,160.2,307.276,159.157,162.245,162.56,157.596,156.789,150.293,142.073,138.816,125.383,114.562,105.516,97.98,95.57,90.778,88.586,91.118,96.123,87.942,85.31,83.864,80.631
1168,04/06/23 06:50:39,51,135.0,19.8,307.279,148.702,152.176,152.269,146.881,146.052,139.745,131.056,127.384,115.492,104.991,96.297,89.432,86.433,83.025,80.8,83.679,112.092,80.539,78.21,77.228,74.232
1169,04/06/23 06:50:57,51,135.0,160.2,307.281,159.349,163.018,162.918,157.924,156.915,150.589,142.013,136.532,125.672,114.398,105.861,98.638,95.751,91.419,88.94,90.767,91.548,88.621,85.541,83.826,81.078
1172,04/06/23 06:52:50,51,0.0,19.8,307.301,155.3,158.334,158.675,153.169,153.101,146.181,137.634,132.435,121.736,110.454,102.315,95.017,92.076,88.576,85.836,88.163,88.255,85.071,83.36,80.718,77.617
1173,04/06/23 06:53:08,51,0.0,90.0,307.307,68.778,70.934,70.968,67.586,67.533,64.952,58.968,56.093,50.392,44.551,40.448,37.576,35.056,33.673,33.424,38.668,42.918,39.653,38.382,36.236,32.583
1174,04/06/23 06:53:26,51,0.0,160.2,307.31,155.734,158.715,158.711,153.274,153.017,145.62,137.424,132.83,122.282,111.146,102.527,94.819,92.15,88.886,85.392,88.669,165.794,86.203,83.416,81.476,78.039
1175,04/06/23 06:53:49,51,45.0,19.8,307.312,151.835,154.886,154.712,149.842,149.437,142.408,134.056,128.899,118.565,107.831,99.152,92.162,89.465,86.186,82.665,85.662,87.089,83.506,82.004,78.529,75.523
1176,04/06/23 06:54:07,51,45.0,160.2,307.312,155.723,159.061,159.097,153.81,153.629,146.83,138.434,134.433,122.844,111.374,103.561,95.814,93.732,89.664,86.718,88.53,137.538,86.174,84.217,81.596,79.004
1178,04/06/23 06:54:30,51,90.0,19.8,307.315,150.235,153.597,153.884,148.467,148.275,141.678,132.986,128.061,117.33,106.284,98.315,92.12,88.665,85.369,82.133,84.68,86.522,83.38,80.047,78.047,75.072
1179,04/06/23 06:54:48,51,90.0,160.2,307.317,158.1,161.287,162.099,156.518,156.846,149.062,140.191,137.587,124.325,113.235,104.618,96.803,94.718,91.42,87.464,90.14,94.672,87.903,85.308,82.914,79.454
1181,04/06/23 06:55:12,51,135.0,19.8,307.316,148.835,151.783,152.272,146.371,146.657,139.355,130.257,127.553,115.083,104.746,96.537,89.692,86.429,83.398,80.424,83.124,114.088,80.877,79.289,76.627,73.597
1182,04/06/23 06:55:30,51,135.0,160.2,307.317,158.686,161.919,162.335,156.836,157.217,149.296,140.899,135.945,125.051,113.47,105.031,97.478,94.692,91.381,87.626,90.442,91.393,88.222,85.254,83.314,79.892
1185,04/06/23 06:57:22,51,0.0,19.8,307.339,154.547,157.882,158.312,152.641,152.317,146.14,137.086,132.309,121.541,110.58,101.585,94.805,92.663,88.057,86.203,88.426,88.85,85.308,83.376,80.863,78.123
1186,04/06/23 06:57:40,51,0.0,90.0,307.346,68.533,71.048,71.313,66.83,66.917,65.345,59.257,57.091,50.143,44.24,40.96,37.993,36.228,33.783,34.352,39.129,43.074,40.069,38.929,37.393,32.59
1187,04/06/23 06:57:58,51,0.0,160.2,307.347,154.53,158.572,158.34,152.671,152.593,146.196,137.307,132.473,121.728,110.595,102.637,94.867,93.06,88.974,86.779,88.187,166.622,85.354,83.055,81.44,78.239
1188,04/06/23 06:58:21,51,45.0,19.8,307.352,151.538,155.335,155.318,149.273,148.843,142.397,134.367,128.831,118.697,108.066,99.469,92.458,90.105,85.671,83.456,85.482,86.365,83.083,80.763,78.604,76.126
1189,04/06/23 06:58:39,51,45.0,160.2,307.357,155.414,159.245,158.969,153.946,153.165,147.334,138.592,133.572,123.186,111.649,103.416,96.008,93.58,89.678,87.302,88.987,137.619,86.196,83.993,81.665,79.294
1191,04/06/23 06:59:02,51,90.0,19.8,307.361,150.12,153.825,154.215,148.581,148.309,142.072,133.13,128.655,118.198,106.95,98.489,92.502,89.451,85.228,82.634,85.216,86.442,82.577,80.696,78.547,75.343
1192,04/06/23 06:59:20,51,90.0,160.2,307.365,157.965,161.665,161.691,155.806,155.793,149.322,140.376,136.696,124.334,112.916,103.939,96.898,94.458,90.09,87.82,89.529,92.945,86.609,84.479,82.62,79.949
1194,04/06/23 06:59:43,51,135.0,19.8,307.37,148.508,152.242,151.844,145.975,145.789,139.404,130.525,127.731,115.646,104.891,96.622,90.238,87.301,83.556,81.277,83.687,114.94,81.024,79.403,77.098,74.516
1195,04/06/23 07:00:01,51,135.0,160.2,307.37,159.834,163.736,163.409,158.493,157.582,151.137,142.069,136.851,126.724,114.854,106.301,98.655,95.945,91.906,89.712,91.393,92.274,88.504,85.769,84.477,81.155
1198,04/06/23 07:01:54,51,0.0,19.8,307.381,154.123,157.974,158.072,152.445,152.069,145.813,137.84,132.684,121.427,110.694,101.816,94.667,91.547,87.214,85.691,87.915,88.421,85.189,82.433,81.165,77.428
1199,04/06/23 07:02:11,51,0.0,90.0,307.39,69.696,71.578,72.026,67.703,67.981,65.51,60.512,57.008,50.448,44.694,41.465,37.165,35.377,33.936,34.517,39.455,44.081,40.688,38.48,37.521,32.762
1200,04/06/23 07:02:28,51,0.0,160.2,307.393,154.965,158.797,159.156,153.683,153.245,146.484,138.114,133.828,121.756,111.352,102.481,95.348,92.028,87.772,86.43,89.343,170.579,86.149,83.31,81.768,78.39
1201,04/06/23 07:02:52,51,45.0,19.8,307.4,151.897,155.58,155.805,149.984,149.844,143.28,134.356,129.867,118.338,108.123,99.751,92.847,89.736,85.879,84.588,85.994,87.226,83.172,81.515,78.884,75.935
1202,04/06/23 07:03:10,51,45.0,160.2,307.404,156.099,159.534,159.645,153.986,153.711,147.133,138.961,134.561,123.047,112.296,104.063,96.927,92.924,88.551,87.503,89.54,136.869,86.777,84.627,82.377,79.14
1204,04/06/23 07:03:33,51,90.0,19.8,307.413,151.129,154.706,154.566,148.73,148.651,142.21,133.956,129.772,117.889,107.811,99.196,93.005,89.613,84.429,83.149,85.085,87.453,83.959,80.959,79.096,75.663
1205,04/06/23 07:03:52,51,90.0,160.2,307.413,158.024,161.265,161.786,156.449,155.439,149.37,140.97,137.485,123.737,113.157,104.525,97.066,94.288,89.71,87.812,90.131,93.376,87.618,84.953,82.946,79.623
1207,04/06/23 07:04:14,51,135.0,19.8,307.414,149.664,153.456,153.233,147.414,147.747,140.782,132.431,128.948,116.09,106.079,98.035,90.725,87.761,83.818,82.312,84.284,115.566,81.995,79.609,78.339,74.634
1208,04/06/23 07:04:32,51,135.0,160.2,307.416,159.923,163.226,163.557,157.901,157.568,150.795,142.07,137.303,125.526,115.186,106.102,98.518,95.421,91.096,89.238,90.883,91.612,88.907,86.207,84.258,80.905
1211,04/06/23 07:06:25,51,0.0,19.8,307.432,154.263,157.511,157.782,152.843,152.668,146.357,137.241,131.951,121.152,109.896,101.409,95.221,92.053,88.523,85.89,88.576,88.564,85.516,82.902,80.982,77.518
1212,04/06/23 07:06:43,51,0.0,90.0,307.44,69.647,70.958,71.241,68.693,68.306,66.183,59.598,56.621,50.892,45.104,40.985,37.69,35.76,34.094,33.954,39.44,43.2,40.522,39.488,38.01,32.98
1213,04/06/23 07:07:00,51,0.0,160.2,307.438,156.437,158.685,159.855,154.712,154.028,147.813,138.916,133.571,122.837,112.322,102.865,95.724,93.284,89.5,86.591,89.626,168.787,85.776,84.106,82.51,78.76
1214,04/06/23 07:07:23,51,45.0,19.8,307.433,152.236,154.673,155.577,150.579,149.811,143.439,133.913,129.181,118.865,108.247,99.87,92.988,89.379,86.145,83.57,85.969,86.915,82.62,81.9,78.87,76.203
1215,04/06/23 07:07:41,51,45.0,160.2,307.433,155.628,158.217,158.453,154.155,153.202,147.456,138.422,133.462,122.647,112.16,103.511,96.054,93.591,89.844,87.052,89.386,135.499,86.28,84.115,82.42,79.192
1217,04/06/23 07:08:04,51,90.0,19.8,307.433,152.383,155.013,155.49,150.618,149.757,143.771,134.904,130.312,119.399,108.921,100.356,93.602,89.923,86.468,84.35,86.523,87.806,83.804,81.884,80.068,76.294
1218,04/06/23 07:08:22,51,90.0,160.2,307.433,157.483,160.39,161.098,155.099,155.196,148.905,139.522,136.03,123.685,112.033,103.97,96.566,93.508,90.06,87.193,89.523,94.621,86.583,84.743,82.271,79.769
1220,04/06/23 07:08:45,51,135.0,19.8,307.437,151.293,154.439,154.93,149.727,148.986,143.038,133.945,129.698,118.162,107.356,99.032,92.928,89.736,85.952,83.09,86.275,115.358,83.019,80.773,79.363,75.815
1221,04/06/23 07:09:02,51,135.0,160.2,307.44,159.046,161.796,162.925,157.811,157.031,150.738,141.361,135.753,125.555,114.302,105.958,98.511,95.359,91.236,88.237,91.451,91.429,87.631,86.43,83.727,80.101
1224,04/06/23 07:10:55,51,0.0,19.8,307.443,153.168,157.009,157.2,151.822,151.288,145.312,136.707,131.115,120.831,111.004,101.176,94.3,91.736,87.351,85.476,88.03,88.457,85.081,82.599,80.664,77.592
1225,04/06/23 07:11:13,51,0.0,90.0,307.449,68.745,71.667,71.269,68.207,67.077,65.77,59.755,56.624,50.106,44.785,41.07,37.94,36.204,33.275,33.705,39.479,44.035,41.127,38.484,37.563,33.019
1226,04/06/23 07:11:30,51,0.0,160.2,307.457,155.947,159.078,159.776,154.787,153.601,147.416,138.945,134.013,122.138,112.323,103.777,96.151,93.601,88.629,86.463,89.415,165.432,86.455,83.491,81.805,79.601
1227,04/06/23 07:11:54,51,45.0,19.8,307.461,152.69,155.563,155.881,151.316,150.043,144.032,136.529,130.518,119.15,109.919,100.884,94.235,91.164,86.491,84.424,87.391,88.547,85.28,82.054,80.045,77.351
1228,04/06/23 07:12:12,51,45.0,160.2,307.458,156.68,159.42,160.062,155.396,154.498,148.079,140.196,134.657,123.227,113.091,104.638,97.556,94.477,89.845,88.2,90.686,141.095,87.611,84.585,83.153,80.078
1230,04/06/23 07:12:35,51,90.0,19.8,307.457,152.017,155.681,155.7,150.835,150.282,143.575,135.669,129.962,119.07,109.563,100.219,93.348,90.223,86.429,83.917,87.338,88.558,84.13,81.82,79.696,76.784
1231,04/06/23 07:12:52,51,90.0,160.2,307.459,157.831,160.75,160.799,156.405,155.382,149.1,141.044,136.651,123.964,113.681,105.193,97.502,94.914,90.014,88.324,90.995,94.896,87.989,84.452,82.733,79.802
1233,04/06/23 07:13:15,51,135.0,19.8,307.461,150.855,154.241,154.408,148.864,148.402,142.149,133.259,129.023,116.846,107.88,98.538,92.256,88.573,84.033,83.156,85.811,115.01,83.123,80.113,79.037,75.49
1234,04/06/23 07:13:33,51,135.0,160.2,307.459,159.538,162.689,162.9,158.357,157.081,150.757,142.218,136.129,125.615,114.839,105.943,98.611,96.222,91.474,88.996,92.039,92.454,89.211,86.159,84.316,80.389
1237,04/06/23 07:15:26,51,0.0,19.8,307.475,153.461,157.484,157.099,151.776,151.814,144.807,136.775,131.736,120.955,110.053,101.426,94.485,90.965,87.168,85.963,87.747,88.208,85.51,81.949,80.598,77.269
1238,04/06/23 07:15:43,51,0.0,90.0,307.482,69.273,71.505,71.63,67.328,68.203,66.152,59.953,57.261,49.961,45.223,41.903,37.454,35.819,33.706,34.773,39.629,44.177,41.279,39.003,37.529,33.022
1239,04/06/23 07:16:00,51,0.0,160.2,307.488,155.214,158.471,158.123,152.853,152.441,146.181,137.712,133.165,121.921,111.082,102.966,95.169,92.53,88.344,86.652,88.746,165.074,86.717,82.679,81.637,78.229
1240,04/06/23 07:16:23,51,45.0,19.8,307.497,151.419,154.84,154.828,148.949,148.96,142.874,133.721,129.238,118.898,108.128,99.656,92.552,89.087,85.715,83.993,85.914,86.792,83.51,80.462,78.797,75.732
1241,04/06/23 07:16:41,51,45.0,160.2,307.505,157.734,160.686,160.542,155.382,154.917,148.683,139.982,135.322,124.215,113.456,104.719,97.03,94.097,90.152,88.735,90.522,140.633,87.435,85.609,82.918,79.447
1243,04/06/23 07:17:04,51,90.0,19.8,307.514,151.3,154.838,154.673,149.059,149.045,142.366,133.635,129.206,118.009,108.009,99.467,92.16,89.042,85.275,84.121,86.339,87.965,83.484,81.535,79.689,75.902
1244,04/06/23 07:17:22,51,90.0,160.2,307.519,158.25,161.646,162.032,156.523,156.522,149.645,140.366,137.897,124.891,113.734,105.571,98.001,94.838,90.382,88.475,91.16,93.323,87.764,85.152,83.237,80.39
1246,04/06/23 07:17:46,51,135.0,19.8,307.529,149.693,153.47,153.086,147.538,147.793,141.309,132.57,129.072,116.888,106.491,98.877,91.192,88.148,84.409,82.669,85.477,113.58,82.633,80.191,77.732,74.955
1247,04/06/23 07:18:04,51,135.0,160.2,307.536,160.423,163.55,163.728,158.16,158.362,151.643,142.057,137.401,126.324,115.873,106.896,98.891,96.08,91.804,89.632,92.094,92.769,89.651,86.729,84.19,81.293
1250,04/06/23 07:19:56,51,0.0,19.8,307.568,153.456,156.781,157.351,152.161,152.064,145.508,136.315,131.775,121.122,110.898,101.706,95.223,91.351,87.118,85.904,87.975,87.892,84.604,83.013,80.926,78.515
1251,04/06/23 07:20:14,51,0.0,90.0,307.577,68.439,70.742,71.087,67.818,68.191,65.566,59.577,56.635,50.586,45.229,41.467,38.55,35.783,33.352,34.97,39.504,44.45,40.372,39.127,37.166,34.003
1252,04/06/23 07:20:31,51,0.0,160.2,307.582,154.179,157.374,158.03,153.168,152.497,146.768,137.677,132.126,121.761,110.953,102.688,96.026,92.614,87.559,86.364,88.749,163.405,85.48,83.497,81.743,79.071
1253,04/06/23 07:20:55,51,45.0,19.8,307.589,150.036,153.463,153.619,148.437,147.954,142.375,132.775,127.937,117.6,107.06,98.513,92.366,88.244,84.183,82.877,84.816,86.514,82.93,80.432,78.389,75.957
1254,04/06/23 07:21:13,51,45.0,160.2,307.596,155.784,159.447,159.881,155.006,154.307,148.923,139.156,134.857,123.579,112.386,104.237,96.838,93.399,88.814,87.606,90.552,138.481,87.023,84.671,82.275,79.827
1256,04/06/23 07:21:37,51,90.0,19.8,307.602,151.438,154.804,155.097,149.749,149.648,143.606,134.227,129.535,118.843,108.184,99.548,94.073,89.318,85.437,83.924,86.426,87.684,83.779,81.489,79.692,77.106
1257,04/06/23 07:21:54,51,90.0,160.2,307.605,158.45,161.359,162.109,156.729,156.478,150.324,140.681,137.901,125.114,114.197,105.437,98.119,94.865,89.464,88.899,90.858,94.477,88.078,85.196,83.764,80.929
1259,04/06/23 07:22:17,51,135.0,19.8,307.606,149.938,153.444,154.218,149.009,148.14,142.647,132.845,129.223,117.518,106.845,98.353,92.304,87.969,84.15,82.538,85.252,114.347,83.344,80.421,78.548,75.543
1260,04/06/23 07:22:35,51,135.0,160.2,307.612,159.859,162.98,163.741,158.982,158.262,151.868,142.629,137.393,126.666,115.473,106.59,99.423,95.819,91.536,89.734,92.414,92.715,89.244,86.535,84.784,81.809
1263,04/06/23 07:24:29,51,0.0,19.8,307.656,153.739,157.015,157.826,152.392,151.68,145.248,136.672,131.555,120.963,110.876,102.234,95.074,91.887,87.202,85.827,88.104,88.384,85.589,83.141,81.1,77.719
1264,04/06/23 07:24:46,51,0.0,90.0,307.664,68.298,70.836,70.74,67.528,67.486,65.203,59.057,56.593,50.327,44.134,41.341,37.534,34.825,33.107,34.34,39.644,43.23,40.635,39.366,37.71,32.25
1265,04/06/23 07:25:04,51,0.0,160.2,307.673,154.022,157.095,158.139,152.252,151.744,145.69,136.673,132.414,121.006,110.533,102.174,95.498,91.973,87.21,85.611,88.172,171.511,85.06,83.24,81.89,77.965
1266,04/06/23 07:25:27,51,45.0,19.8,307.686,149.509,152.912,153.261,148.174,147.9,141.19,132.226,127.495,117.212,106.908,98.513,91.69,88.423,84.209,82.352,84.504,85.83,82.374,80.407,78.571,75.083
